hip1x,hip1y,hip1z,hip2x,hip2y,hip2z,hip3x,hip3y,hip3z,hip4x,hip4y,hip4z,lkneex,lkneey,lkneez,lankx,lanky,lankz,rkneex,rkneey,rkneez,rankx,ranky,rankz
230.556915,384.196014,896.276733,24.647436,397.391693,891.798157,184.211487,170.252823,894.55542,7.411264,206.467682,875.003296,241.8228,167.224976,455.95932,209.20137,204.595825,100.926392,-5.949611,267.894836,416.752563,23.284338,596.370911,206.964355
231.193726,372.593231,897.989746,25.349184,385.840515,891.987976,184.950806,158.606964,895.982361,8.076242,194.896057,876.829407,242.512161,162.068756,455.583649,209.637787,203.852264,100.862961,-6.928187,245.561829,417.878693,22.898376,575.414612,210.631699
231.660583,361.325958,899.539856,25.866623,374.192627,892.467163,185.961838,147.083786,897.427979,9.35326,184.010498,878.629089,243.19899,157.02858,455.167389,210.325867,202.998505,100.68576,-8.216536,223.622284,419.782379,22.522648,554.116394,213.282135
232.052292,350.28418,900.874512,26.222864,362.500641,893.286682,187.267166,135.777695,898.75116,10.451667,172.187027,880.799561,243.896576,152.282715,454.73996,210.845856,202.326569,100.577759,-9.455716,202.149994,422.125519,22.307135,531.001526,214.115021
232.333145,339.46759,901.901306,26.46106,350.798889,894.442078,188.817337,124.618866,899.891602,11.825016,160.447845,882.94696,244.50592,148.03894,454.16571,210.884552,201.927353,100.70192,-10.651186,181.016327,424.736755,21.576569,509.158325,214.71579
232.497604,328.881622,902.681824,26.549061,339.07663,895.795166,190.640991,113.640915,900.78418,13.406828,148.759445,885.012695,244.933563,144.210724,453.4758,210.66626,201.596115,100.963089,-11.702749,160.144287,427.458344,21.540735,485.501801,213.367462
232.531021,318.570129,903.223938,26.484264,327.426178,897.164063,192.630844,102.864151,901.406921,15.142103,137.107605,886.981384,245.18013,140.437149,452.777008,210.571518,201.105484,101.114906,-12.520313,139.484512,430.335541,22.028637,460.307007,210.157074
232.383301,308.410217,903.56366,26.225859,315.768707,898.311584,194.734543,92.202126,901.838379,16.923954,125.530434,888.793396,245.44339,136.774887,452.228638,210.532288,200.629913,101.214951,-13.189952,119.155495,433.318756,22.125179,435.322937,206.32193
232.066437,298.420837,903.725952,25.810764,304.23642,899.128418,196.817444,81.777679,902.089905,18.56489,113.449852,890.526855,245.930237,133.116867,451.645233,210.502243,200.322006,101.415947,-13.608479,99.149727,436.331879,22.356377,409.641266,201.322372
231.639526,288.58725,903.786255,25.134298,292.96875,899.692993,198.783554,71.510666,902.195496,20.357527,102.690292,891.809387,246.556274,129.546326,451.12326,210.601288,200.060989,101.668999,-13.985435,79.549332,439.385651,22.558987,383.625397,195.318726
231.114594,278.814758,903.886353,24.462238,281.74408,900.102112,200.563065,61.359776,902.185913,21.728085,90.87516,893.072144,247.305191,126.074196,450.747711,210.804413,199.684143,102.071243,-14.126696,60.390972,442.41391,22.871397,356.351776,188.391891
230.570953,269.108765,904.022034,23.796089,270.627686,900.430359,202.145325,51.301159,902.050842,23.057579,80.004845,893.912964,248.047699,122.550331,450.437714,211.013992,199.167953,102.637939,-14.115701,41.662079,445.416382,23.164768,328.302673,180.780792
229.998016,259.365631,904.176392,23.18643,259.663177,900.624268,203.499573,40.832691,902.032654,24.196289,69.235962,894.606689,248.807846,119.065857,450.197205,211.133392,198.633392,103.316826,-13.917252,23.396372,448.394287,23.459654,299.456024,172.594879
229.47966,249.609131,904.319702,22.659039,248.854813,900.67572,204.593628,30.308922,901.923828,25.096745,58.623463,895.097778,249.502518,115.544289,449.972076,211.196915,198.084457,104.079086,-13.654291,5.586713,451.428375,23.813183,269.912476,164.006668
229.041824,239.762955,904.43634,22.211813,238.301666,900.634888,205.284973,21.492405,900.98291,25.738409,48.178108,895.36499,250.050812,112.111252,449.790405,211.173248,197.570145,104.963997,-13.134656,-11.46975,454.178467,24.087578,239.611633,155.171417
228.683472,229.865173,904.487488,21.824474,227.870071,900.464661,205.831009,11.484058,900.342163,26.174088,37.871441,895.503601,250.51207,108.82518,449.646362,211.118134,197.152924,105.883171,-12.604157,-27.860174,456.95401,24.159233,208.330673,146.007797
228.339752,219.891647,904.512939,21.486631,217.634521,900.210449,206.106567,1.432938,899.645386,26.378113,27.707239,895.49762,250.830078,105.700508,449.560822,210.998215,196.944336,106.878311,-11.996213,-43.550877,459.546448,24.592916,177.170746,137.317017
228.026184,209.864487,904.510376,21.193306,207.47467,899.923157,206.163086,-8.67716,898.911682,26.377785,17.563524,895.38208,250.990295,102.576218,449.498505,210.965561,196.943909,107.999786,-11.319008,-58.563759,461.95929,25.068031,145.366974,128.902466
227.72937,199.71962,904.507385,20.916235,197.358139,899.599548,206.051651,-18.779984,898.03833,26.214903,7.437737,895.108948,251.191879,99.370132,449.475647,210.85231,196.993881,109.207199,-10.580704,-72.910187,464.163361,25.566681,113.027718,120.915627
227.4384,189.489655,904.490479,20.672647,187.250885,899.262756,205.819977,-28.969,897.04718,25.933857,-2.729558,894.598694,251.189087,95.883125,449.455841,210.958328,196.593796,110.317581,-9.712914,-86.61145,466.087952,26.110672,80.363976,113.515121
227.197861,179.190964,904.469177,20.42556,177.085953,898.921204,205.520355,-39.24342,895.917358,25.580273,-12.901456,893.913818,251.18602,92.120918,449.464905,211.185501,196.064163,111.415413,-8.702994,-99.620583,467.737183,26.634975,47.373993,106.744286
226.897369,168.931885,904.454407,20.170082,166.86557,898.590393,205.169617,-49.468365,894.614502,25.236164,-23.168354,893.034668,251.179047,88.015274,449.586212,211.468185,195.468063,112.622673,-7.656158,-111.947853,469.103882,27.186775,14.190516,100.812721
226.556396,158.52536,904.537231,19.851757,156.474319,898.262451,204.810822,-59.708244,893.236206,24.833027,-33.513191,892.036621,251.243912,83.607132,449.772278,211.884689,194.752014,113.846642,-6.478062,-123.743362,470.14325,27.811089,-19.021049,95.764313
226.063202,148.310059,904.536194,19.459209,145.939713,897.864258,204.469437,-70.001678,891.834412,24.42676,-44.047764,890.942505,251.286026,78.950974,449.999573,212.361694,193.874985,115.191055,-5.300063,-135.004349,470.859924,28.495464,-52.013885,91.761345
225.549805,138.050903,904.516846,18.968428,135.212494,897.335693,204.198059,-80.321976,890.408813,24.081747,-54.741085,889.789673,251.40419,73.975037,450.145966,212.879379,192.877441,116.571587,-4.067077,-145.916031,471.213928,29.279228,-84.443611,88.809082
224.908325,127.541382,904.344971,18.411699,124.187012,896.691406,203.997559,-90.744293,888.994751,23.803244,-65.647194,888.56427,251.627625,68.61779,450.266785,213.388123,191.79248,117.993431,-2.76934,-156.514313,471.289886,29.863525,-115.95472,86.857193
224.136551,117.102318,904.052673,17.703493,112.916855,895.97699,203.866013,-101.386803,887.634766,23.59656,-76.874794,887.286621,251.891968,62.873825,450.339935,213.804672,190.650604,119.572456,-1.471904,-166.853928,471.114441,30.941208,-146.926987,85.969742
223.201935,106.453079,903.600647,16.800322,101.349617,895.179199,203.88765,-112.039162,886.24939,23.493412,-88.359512,885.91864,252.249512,56.746571,450.386322,214.114975,189.287888,121.195328,-0.175258,-177.008987,470.802673,31.587507,-176.286606,85.788254
222.028961,95.586174,903.025635,15.718058,89.561821,894.264832,203.977997,-122.842659,884.921997,23.448114,-100.105324,884.51239,252.570572,50.181034,450.339111,214.390259,187.723709,122.851807,1.090206,-187.057129,470.360138,32.157642,-204.149643,86.383507
220.744858,84.268791,902.472046,14.449833,77.532387,893.229736,204.124695,-133.793915,883.664063,23.469591,-112.059937,883.104126,252.778854,43.107925,450.175293,214.650513,185.966187,124.585075,2.239934,-197.391937,469.847504,32.64444,-230.094879,87.428055
219.315704,73.570045,901.685425,13.078099,65.201759,892.117798,204.29007,-144.928329,882.482788,23.470043,-124.299049,881.709473,253.089035,35.497669,450.049072,214.945587,184.017105,126.433151,3.300525,-207.997925,469.118835,33.188618,-253.762512,88.795799
217.664246,61.815956,900.678955,11.632504,52.664349,890.929932,204.453262,-156.277298,881.364929,23.687332,-136.24646,880.293213,253.348495,27.152058,449.826813,215.372025,181.830475,128.389236,4.360961,-219.079788,468.376801,33.879211,-274.683441,89.866959
216.063477,50.165379,899.624146,10.201569,39.875595,889.740356,204.621857,-167.849258,880.307617,23.696701,-149.026718,879.120422,253.290146,18.932945,449.460999,215.927597,179.331482,130.479294,5.253607,-230.724503,467.661987,34.765991,-292.526276,90.17701
214.672699,38.850113,898.799255,8.825501,26.890461,888.591797,204.759521,-179.740128,879.32373,23.718596,-161.877029,878.086609,253.628159,9.496594,449.085876,216.606812,176.596527,132.757126,5.969,-243.262421,467.046387,35.794315,-307.131958,89.547218
213.266678,26.94763,897.910645,7.51309,13.723929,887.449768,204.871552,-191.884186,878.308777,23.735342,-175.037048,877.216309,253.924911,-0.763333,448.495941,217.462006,173.500717,135.250366,6.628707,-256.415894,466.268646,36.798225,-318.633728,87.949532
211.63475,14.242352,896.778198,6.216816,0.21112,886.304382,204.955978,-204.298492,877.264404,23.624069,-188.589203,876.430603,254.241562,-11.709907,447.667725,218.486923,169.966217,137.855133,7.082382,-270.299194,465.196869,37.698429,-327.278076,85.415138
210.297058,1.563378,895.699219,4.963986,-13.584884,885.059937,204.998337,-216.990936,876.210022,23.628223,-202.266251,875.707153,254.606277,-23.426659,446.601471,219.701111,166.014999,140.600906,7.324937,-284.727875,463.726257,38.491432,-333.36731,82.232315
208.908279,-11.357459,894.573364,3.580209,-27.803373,883.822571,204.960907,-230.001175,875.199951,23.443943,-216.450134,875.012573,255.170517,-36.03558,445.234772,221.148407,161.532791,143.532715,7.738023,-299.289856,461.280945,39.484604,-338.070251,79.297203
207.292404,-24.50552,893.403381,1.983125,-42.032227,883.007996,204.671494,-243.240479,874.475464,23.139858,-230.597168,874.671326,255.650192,-49.540451,443.636841,222.90007,156.4142,146.803589,8.246084,-313.666138,459.39798,41.181541,-343.294342,79.573738
205.883347,-37.777637,891.962097,0.358465,-55.913029,882.869324,204.316803,-256.292175,874.110168,22.72332,-244.47673,874.9599,255.887146,-64.167213,442.009064,224.926483,150.174255,150.711563,8.400459,-328.052734,459.888458,41.555653,-347.747162,80.322845
204.47374,-50.889744,890.980103,-0.916654,-69.472107,883.694885,203.794052,-269.380768,874.229126,22.163635,-258.158478,876.239807,255.971909,-80.293358,440.437286,227.148483,142.80014,155.321289,8.076304,-342.528503,461.318451,40.667255,-351.714325,80.400665
203.629517,-64.023888,890.21814,-1.700203,-82.795052,885.124878,203.151871,-282.425049,874.792542,21.492834,-271.638153,878.391602,256.484039,-98.0075,438.860748,229.334961,134.48645,160.372208,7.027283,-356.21936,462.504883,39.797276,-354.806641,80.562431
203.06694,-77.029167,889.699097,-2.251002,-96.050217,886.924377,202.389618,-295.409515,875.609009,20.666195,-285.133331,880.840332,257.629822,-116.998878,437.191772,231.539871,125.136154,165.994736,5.659044,-368.725525,462.386841,38.918964,-357.536407,79.889458
202.38945,-89.870598,889.354126,-2.925136,-109.36158,888.800232,201.483795,-308.299347,876.438904,19.815302,-298.48172,883.08905,258.807922,-136.825714,435.277985,233.331085,114.363434,172.010742,4.268115,-380.06604,461.00354,38.802189,-360.22757,79.617126
201.338257,-102.583923,889.103027,-3.945366,-122.642357,890.566956,200.508163,-320.988342,877.144287,18.839968,-311.765381,884.934998,260.19455,-157.420929,433.186951,234.566879,102.061111,178.160156,3.12531,-390.682922,459.808258,38.837288,-362.049316,79.398315
199.752945,-115.004089,889.105103,-5.327916,-135.874054,892.129089,199.464493,-333.341217,877.675232,17.808693,-325.020477,886.319458,261.56308,-178.753876,431.225891,235.283478,87.968727,184.017029,2.387915,-399.66687,459.359375,39.031563,-363.24704,79.26799
197.960342,-127.154945,889.13269,-6.966831,-148.918991,893.588684,198.422623,-345.350983,878.160522,16.754778,-338.07254,887.355103,262.373352,-200.438522,429.442719,235.358063,72.644127,190.174667,2.344815,-407.059601,458.300446,39.365746,-363.898987,79.371643
196.092102,-139.021637,889.171692,-8.691309,-161.749771,895.055176,197.360672,-357.004272,878.759521,15.700754,-350.815979,888.364441,262.632416,-222.2724,427.893829,235.955872,55.836994,195.790894,2.346457,-413.266937,457.492584,39.567902,-364.248413,79.412941
194.293777,-150.648056,889.201172,-10.291077,-174.24501,896.697937,196.324417,-368.464478,879.669189,14.680037,-363.350464,889.533997,262.590912,-244.148865,426.923584,236.386826,38.100868,201.086914,1.927342,-419.084595,456.888092,39.529457,-364.430847,79.403389
192.686554,-162.072861,889.265869,-11.696437,-186.528351,898.536621,195.374695,-379.723236,880.941711,13.701644,-375.570404,890.786804,262.528198,-265.971771,426.645264,236.597748,19.786695,206.329422,0.999417,-424.432617,456.034424,39.661301,-364.546387,79.30323
191.272446,-173.432175,889.38324,-12.898301,-198.618317,900.429199,194.385925,-390.984222,882.644226,12.709793,-387.484711,892.060547,262.769989,-287.95697,427.241699,236.117004,0.267788,211.291458,0.093624,-429.583527,455.287781,39.669529,-364.669586,79.201942
189.954514,-184.802032,889.682861,-13.953652,-210.536423,902.194824,193.302246,-402.287598,884.703918,11.646014,-399.251953,893.332031,263.066101,-309.737274,428.621094,235.477448,-20.193628,215.918869,-0.571499,-434.494324,454.58136,39.506634,-364.950043,79.162575
188.760193,-196.22142,890.272766,-14.917516,-222.286179,903.796448,192.113785,-413.669922,887.090149,10.516764,-410.642181,894.498413,263.180206,-331.347992,430.620911,234.65625,-41.628376,219.848953,-1.016684,-439.205078,453.88266,39.275322,-365.472168,79.165855
187.6922,-207.625488,891.20752,-15.821539,-233.820404,905.237366,190.818817,-425.018951,889.674683,9.225746,-421.951904,895.64917,263.330627,-352.846985,433.113922,233.865784,-63.687534,222.686264,-1.382933,-443.592346,453.202942,39.021866,-366.009338,79.162926
186.769989,-218.964539,892.475037,-16.626133,-245.087433,906.474365,189.390839,-436.27243,892.313171,7.846008,-433.025818,896.657959,263.422424,-374.120941,435.974762,233.182175,-86.306175,224.170853,-1.790499,-447.767426,452.476288,38.838951,-366.429016,79.109352
185.988831,-230.252792,894.009705,-17.336655,-256.030518,907.602234,187.759445,-447.467041,894.899902,6.258991,-443.939697,897.475403,263.466278,-395.151733,439.023987,232.330704,-109.398613,224.46933,-2.369711,-451.748535,451.696136,38.84024,-366.666412,79.213493
185.516663,-241.459579,895.55365,-18.607813,-265.713501,908.647949,185.984375,-458.633423,897.274048,4.508539,-454.602997,898.052185,263.353027,-415.821106,442.075867,231.092453,-133.117966,223.67598,-3.042536,-455.292236,450.89505,39.066353,-366.92572,79.470764
185.20575,-252.591461,897.125183,-19.058712,-276.019348,909.422729,184.049393,-469.702881,899.31665,2.634547,-465.100494,898.403687,263.049377,-436.240875,445.163666,229.706924,-157.403687,221.960159,-3.673232,-458.517395,450.147247,39.345604,-367.172882,79.770668
185.212921,-263.685272,898.507629,-19.285101,-286.065521,910.13147,181.986023,-480.766296,901.049316,0.703232,-475.40329,898.553833,262.641479,-456.227692,448.285889,228.232239,-182.261887,219.306091,-4.13978,-461.611938,449.434448,39.519676,-367.440369,80.036179
185.534302,-274.595581,899.641174,-19.323996,-295.845398,910.751892,179.955475,-491.652588,902.421875,-1.282148,-485.459045,898.569458,262.052429,-475.868774,451.457306,226.781403,-207.720886,215.66037,-4.440443,-464.682343,448.815277,39.640209,-367.735687,80.381638
185.972458,-285.462646,900.580078,-19.224079,-305.508636,911.296021,177.924194,-502.497437,903.493591,-3.200981,-495.358948,898.474121,261.369141,-495.116089,454.638489,225.707962,-233.509003,211.144089,-4.678167,-467.780334,448.327209,39.732498,-368.070923,80.825264
186.453064,-296.263489,901.316162,-19.062943,-314.918457,911.790466,175.989975,-513.249084,904.281311,-5.068018,-505.152161,898.30365,260.584656,-513.916626,457.795807,224.514252,-260.148285,205.566177,-5.084979,-470.786407,447.906433,39.813267,-368.403107,81.330048
186.968491,-306.985535,901.849304,-19.116394,-323.167084,912.427124,174.167694,-523.866638,904.858643,-6.767214,-514.682434,897.966125,259.699036,-532.121826,460.818695,223.45256,-287.373749,199.166107,-5.713949,-473.655853,447.434692,39.873222,-368.69519,81.796989
187.380188,-317.675995,902.21582,-18.814939,-332.640472,912.621826,172.479416,-534.39032,905.315796,-8.355672,-524.232483,897.552429,258.934906,-550.318726,463.75705,222.642242,-315.53894,191.834473,-6.394185,-476.613373,446.993774,39.924835,-368.956696,82.312172
187.701981,-328.221985,902.44519,-18.5634,-342.152771,912.733948,170.956161,-544.820923,905.660339,-9.751619,-533.756958,897.015869,257.6315,-567.362183,466.43692,221.716675,-343.601257,184.609238,-7.008586,-479.692566,446.544067,39.966995,-369.263031,82.708244
187.936172,-338.636536,902.570862,-18.34465,-351.697174,912.797668,169.710083,-555.072144,905.857056,-10.906454,-543.274231,896.398743,256.146332,-583.755371,468.955597,220.37294,-372.379822,176.991943,-7.527975,-482.942871,446.128448,40.019802,-369.616211,83.112244
188.077087,-348.895844,902.584961,-18.233149,-361.317932,912.766602,168.680984,-565.205627,905.92218,-11.838161,-552.775574,895.685608,254.458633,-599.434448,471.221466,219.201172,-401.71109,169.215668,-7.911079,-486.285645,445.784241,40.098625,-369.939758,83.78363
188.114883,-359.060699,902.460083,-18.169508,-370.947968,912.699097,167.836472,-575.265442,905.816895,-12.593952,-562.353882,894.956482,252.538208,-614.477417,473.21283,218.092987,-431.691406,161.346069,-8.129719,-489.742096,445.519623,40.102612,-370.293396,84.469925
188.128922,-369.100006,902.2276,-18.165991,-380.595551,912.629395,167.156586,-585.286804,905.557312,-13.166502,-571.946472,894.14624,250.367279,-628.87616,474.905884,216.932632,-462.206512,153.702377,-8.235123,-493.289764,445.334503,40.057236,-371.006378,85.284523
188.132751,-379.053925,901.900818,-18.191223,-390.30603,912.544739,166.689697,-595.133606,905.029053,-13.608827,-581.578247,893.30188,248.000351,-642.508789,476.248322,215.663101,-493.183472,146.524628,-8.212656,-496.935883,445.172699,39.972153,-371.39325,86.253609
188.046021,-388.983887,901.455811,-18.252619,-400.023102,912.436646,166.301666,-605.060669,904.358704,-13.984982,-591.267517,892.411316,245.421097,-655.44574,477.282104,214.180481,-524.527649,139.95282,-8.332854,-500.912659,445.29657,39.854321,-371.896088,87.256065
187.961044,-398.942078,900.935242,-18.345324,-409.767365,912.292603,165.992081,-614.974548,903.507202,-14.295923,-600.945251,891.438538,242.639877,-667.621216,477.897705,212.761017,-555.922424,134.07074,-7.988858,-504.265198,445.199982,39.682449,-372.425903,88.251617
187.863235,-408.916412,900.335938,-18.445034,-419.599762,912.094238,165.742722,-624.890442,902.467957,-14.573033,-610.753113,890.417236,239.733704,-679.0672,478.124969,211.233536,-587.361633,128.986938,-7.998919,-508.45517,445.150116,39.406864,-373.083069,89.372414
187.758575,-418.941376,899.631287,-18.560579,-429.442261,911.786987,165.53653,-634.871277,901.372559,-14.764765,-620.537659,889.352173,236.628494,-689.957275,477.929291,209.547134,-618.736145,124.785988,-8.078683,-512.971252,445.103973,39.083076,-373.795532,90.598732
187.660736,-429.105164,898.81189,-18.633684,-439.359741,911.403748,165.373413,-644.969971,900.175049,-14.91588,-630.387024,888.301941,233.458496,-700.28009,477.328766,207.779877,-649.596558,121.583267,-8.184942,-517.742676,445.081696,38.744473,-374.544403,91.955643
187.638077,-439.426208,897.83905,-18.653666,-449.382141,910.938049,165.223541,-655.196106,898.90332,-15.048209,-640.344177,887.25769,230.302048,-710.028381,476.28772,205.751801,-679.815063,119.384415,-8.429813,-522.692566,445.096985,38.36322,-375.380127,93.420914
187.68132,-449.898956,896.720215,-18.574785,-459.543152,910.419373,165.074219,-665.660217,897.562744,-15.179109,-650.459045,886.218079,227.141296,-719.327576,474.803284,203.358917,-709.217896,118.227615,-8.821063,-527.941956,445.088074,37.902184,-376.264648,94.996284
187.83017,-460.653107,895.461609,-18.38703,-469.821777,909.844666,164.920929,-676.378906,896.072449,-15.324126,-660.694153,885.159241,223.929031,-728.303284,473.14624,200.566772,-737.758179,118.004021,-9.351474,-533.504883,445.032318,37.39756,-377.248291,96.689217
188.149506,-471.711029,894.065796,-18.052284,-480.293396,909.19574,164.726257,-687.358704,894.435181,-15.511455,-671.128906,884.106506,220.786789,-737.255676,471.317535,197.594238,-765.169067,118.670898,-10.066072,-539.401245,445.004272,36.825874,-378.263763,98.46907
188.612961,-483.04361,892.545715,-17.547462,-490.951355,908.532043,164.44162,-698.655701,892.791443,-15.754966,-681.76886,883.076782,217.77951,-746.345947,469.174072,194.463776,-791.339172,119.970718,-10.915339,-545.638367,444.978149,36.161552,-379.419861,100.334015
189.17334,-494.635132,890.930969,-16.9006,-501.827728,907.829285,164.132614,-710.085571,891.062927,-16.090044,-692.601929,882.035034,214.791946,-755.815369,466.913177,190.801926,-815.446045,121.232147,-11.945308,-552.276367,444.930756,35.431499,-380.774658,102.347115
189.823318,-506.480103,889.266785,-16.202007,-512.890137,907.065552,163.708725,-721.745483,889.368713,-16.482304,-703.621094,880.959961,211.867279,-765.925171,464.681641,186.994476,-838.100403,122.285728,-13.067451,-559.391357,444.818054,34.646236,-382.365143,104.510902
190.450348,-518.48114,887.620483,-15.503659,-524.158997,906.25415,163.239502,-733.593262,887.72406,-16.930658,-714.816406,879.860962,209.551498,-776.702576,462.953125,183.69873,-858.337952,123.566818,-14.236489,-567.036804,444.600983,33.774395,-384.201538,106.755951
191.046082,-530.724731,886.00238,-14.847368,-535.596191,905.340332,162.694901,-745.678711,886.216003,-17.447453,-726.282776,878.741577,207.366455,-788.266113,461.565826,179.992828,-875.787842,124.016121,-15.472141,-575.258667,444.27298,32.826321,-386.249756,109.163345
191.539566,-543.133789,884.415222,-14.29671,-547.249817,904.328735,162.105057,-757.937988,884.856384,-17.958982,-737.903259,877.659912,205.270401,-800.858826,460.464386,176.824356,-890.969482,123.656372,-16.659485,-584.024658,443.82901,31.776945,-388.571228,111.693207
191.955276,-555.75177,882.883789,-13.835041,-559.075256,903.225464,161.416229,-770.451538,883.714233,-18.573542,-749.728149,876.629395,203.362076,-814.543579,459.594299,173.462982,-903.374634,122.132507,-17.768364,-593.278809,443.354187,30.658638,-391.155487,114.418053
192.271072,-568.715637,881.391052,-13.533283,-571.136292,902.066467,160.673447,-783.313843,882.803101,-19.237005,-761.756592,875.66394,201.636749,-828.945984,458.850555,169.843933,-913.31842,119.57299,-18.866808,-603.020996,442.927643,29.563665,-394.026184,117.31459
192.474976,-582.036865,879.937195,-13.280553,-583.377197,900.924255,159.705093,-796.600586,882.077087,-20.043261,-774.006348,874.779419,200.144119,-843.838013,458.119843,166.181763,-921.171814,116.140999,-19.949411,-613.313049,442.467255,28.756735,-396.734985,120.688255
192.661728,-595.97876,878.532043,-12.963503,-595.506836,899.842041,158.589264,-810.341003,881.422363,-21.028639,-786.530823,873.91571,198.992264,-858.905884,457.373474,163.533249,-928.303528,112.74614,-20.956495,-624.191833,441.888855,27.262819,-399.989563,124.34967
192.90892,-610.563477,877.185242,-12.670774,-608.252502,898.817932,157.189728,-824.631409,880.792664,-22.225729,-799.312317,873.012573,198.013748,-873.871582,456.430511,159.98262,-933.56134,109.425964,-22.063618,-636.004395,441.020386,25.913988,-404.437042,128.189819
193.459366,-625.578918,876.017944,-12.132141,-621.240234,897.866272,155.585602,-839.336548,880.23645,-23.537239,-812.278259,872.156372,196.957825,-888.434692,454.867889,156.261154,-940.481323,107.267349,-23.711662,-649.386169,439.593506,24.147638,-408.809387,132.513702
194.104767,-640.760864,875.342529,-11.521568,-634.382385,896.786438,153.928497,-854.197144,880.148315,-24.901205,-825.357605,871.438538,195.41301,-902.456787,453.830872,154.735504,-948.752075,105.356514,-25.760389,-663.88562,437.673859,22.123857,-414.332153,137.111725
194.745407,-655.58667,875.718994,-11.026372,-647.472412,895.565125,152.198242,-868.812805,880.733521,-26.266516,-838.275513,871.052917,193.092026,-915.891296,454.156281,155.871475,-956.986206,104.777847,-27.67429,-679.553528,435.588776,19.813107,-421.227783,142.266739
195.167831,-669.910767,877.073792,-10.740399,-660.34198,894.404053,150.654938,-883.042664,882.150391,-27.475037,-851.041443,871.124207,191.400558,-929.113098,455.169525,156.8452,-962.535217,103.789177,-30.039322,-696.812134,433.687897,17.589779,-429.579498,147.819687
195.3564,-683.887329,878.717712,-10.596718,-672.847961,893.565491,149.39418,-896.931091,884.120544,-28.417818,-863.567505,871.425049,191.854538,-943.219482,456.710754,156.643173,-966.063293,102.230621,-33.172901,-715.619141,431.715851,15.253894,-439.052277,153.770233
195.627502,-697.563721,880.435181,-10.361339,-685.201416,892.977539,148.465851,-910.463257,886.172791,-28.990093,-875.822327,871.816895,193.764511,-957.230896,458.041931,156.186722,-969.563354,101.634178,-36.59404,-735.425293,429.550995,12.819349,-449.53183,160.168701
196.05191,-711.023376,882.035461,-9.868546,-697.234314,892.503479,147.751068,-923.73114,887.986084,-29.239071,-887.784302,872.194153,194.514709,-970.028748,458.159393,156.159302,-972.408508,101.606384,-39.818176,-755.808899,427.084747,10.286477,-461.293701,167.30336
196.73497,-724.375183,883.504395,-9.148618,-708.994202,891.98938,147.21286,-936.870178,889.482483,-29.313719,-899.361938,872.509521,193.833344,-980.533325,458.096497,154.84906,-972.921387,100.61692,-43.046795,-776.852844,424.401489,7.593035,-474.837006,174.669937
197.630569,-737.63501,884.798035,-8.146025,-720.424133,891.491577,146.737778,-949.69751,890.643982,-29.305706,-910.617126,872.814209,193.015457,-989.402527,457.651794,154.070572,-974.132385,100.37986,-45.917931,-798.545715,422.06546,4.854663,-490.16449,181.786316
198.818314,-750.432922,886,-6.977499,-731.605286,891.027588,146.283691,-962.270752,891.636597,-29.3508,-921.647644,873.273987,192.434174,-997.095337,456.993164,153.954483,-975.180176,100.296371,-48.193012,-820.710876,420.368347,2.074012,-507.154175,188.383911
199.966125,-763.06073,887.241455,-5.661362,-742.666504,890.633057,145.831055,-974.503906,892.581604,-29.43528,-932.526672,873.972229,192.27327,-1003.771545,456.256409,153.601578,-975.833374,100.318657,-50.289337,-842.85022,419.206451,-0.62569,-525.54126,194.524292
201.008347,-775.357361,888.634705,-4.45973,-753.680359,890.345825,145.430603,-986.468506,893.605347,-29.58498,-943.406433,875.022583,192.468231,-1009.54425,455.478485,153.545059,-976.829651,100.612404,-52.237038,-864.97467,418.791565,-2.641901,-544.726929,199.920059
201.799255,-787.278503,890.157532,-3.501997,-764.697693,890.221497,145.231216,-998.143494,894.755859,-29.634481,-954.41748,876.457703,192.789429,-1014.753601,454.8255,152.602219,-976.329895,99.624786,-54.055111,-886.884949,418.948578,-4.325235,-564.128418,205.242767
202.434631,-798.882935,891.666687,-2.845354,-775.787292,890.269165,145.369659,-1009.534607,895.996765,-29.492527,-965.511292,878.185242,193.093948,-1019.700195,454.255066,153.754532,-977.267944,100.100647,-55.770008,-908.71228,419.604858,-5.367148,-583.955933,210.077667
202.738876,-809.900146,893.24353,-2.502609,-787.00531,890.580505,145.843002,-1020.695435,897.330811,-29.106361,-976.75824,880.189453,193.266586,-1024.50769,453.674957,153.182037,-977.626221,99.231003,-57.647537,-930.494751,421.042847,-6.458833,-604.768799,213.501938
202.819031,-820.519226,894.72821,-2.454755,-798.220703,891.230896,146.671127,-1031.67981,898.740112,-28.445656,-988.093994,882.404602,193.426559,-1029.126099,453.180573,153.339966,-978.362305,99.218277,-59.408451,-951.690613,423.185516,-7.920074,-626.383606,215.790985
202.600052,-831.225037,896.000366,-2.642239,-809.472046,892.197632,147.813141,-1042.418701,900.101196,-27.55287,-999.451843,884.77301,193.66153,-1033.367432,452.658966,154.471786,-979.592102,99.740097,-61.043224,-972.484192,425.839813,-9.215376,-648.281494,216.712723
202.092758,-842.452942,896.981995,-2.991438,-820.698303,893.540955,149.228851,-1052.951782,901.330933,-26.42942,-1010.796082,887.139893,193.891388,-1037.111938,452.241028,153.925385,-979.119446,99.352837,-62.6553,-992.942383,428.764771,-10.507798,-670.625244,216.301895
