XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XHIP4,YHIP4,ZHIP4,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh2,YRightThigh2,ZRightThigh2,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh2,YLeftThigh2,ZLeftThigh2,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
210.898254,1408.939697,898.832581,5.019578,1407.799194,896.81543,188.632446,1191.039795,899.603516,8.695572,1218.351074,896.511108,-43.548058,1326.167847,769.614685,-19.315727,1130.069336,567.349548,-52.438637,1213.503906,733.926697,269.340576,1333.192749,796.222168,218.022141,1244.203369,550.288879,262.463165,1263.081421,693.412231,221.363647,1278.535156,445.201508,179.046478,1367.050903,101.276581,213.178818,1348.640503,234.65329,-29.720276,1137.165039,461.599945,-3.18312,1354.1427,135.298691,-29.6271,1271.420288,266.485229
210.719162,1399.897217,898.474976,4.83851,1398.318726,896.316711,188.514694,1182.013672,898.954346,9.069963,1208.950073,896.338562,-43.423431,1316.070557,769.351746,-18.307472,1117.489502,569.797241,-52.150219,1200.829712,735.613464,269.767731,1325.851807,796.259827,217.563828,1239.598145,549.189636,261.380005,1254.078857,692.242676,221.748062,1275.391846,444.690796,179.009415,1366.741699,101.616592,213.241348,1347.521484,234.8423,-28.607964,1122.671997,464.108521,-2.606647,1323.268311,127.642838,-28.988972,1247.692017,263.096985
210.563614,1390.853149,898.026855,4.684499,1388.922607,895.755188,188.631836,1173.69873,897.319824,9.299832,1199.194336,896.122009,-43.238419,1306.42041,768.957825,-17.462837,1105.328613,571.9552,-52.158836,1190.47168,736.451904,269.930939,1317.740234,795.951233,218.536728,1234.792603,548.487061,261.546204,1247.284912,691.367249,222.110703,1272.188843,444.18634,178.847122,1366.428345,102.054901,213.311447,1346.403809,235.090302,-27.371542,1108.775757,466.448944,-1.921505,1292.122803,120.478622,-28.153601,1224.071167,259.907318
210.388504,1381.757446,897.566467,4.534322,1379.512573,895.148254,189.447601,1163.766235,897.017273,9.575601,1189.872559,895.644287,-43.037979,1297.080322,768.504211,-16.575354,1093.5896,573.72821,-52.16581,1180.416748,736.96521,270.073059,1309.562744,795.634033,218.985367,1230.040527,547.554443,261.737152,1240.4552,690.677979,222.535385,1268.949219,443.76178,178.715836,1366.09021,102.618698,213.435242,1345.291382,235.48288,-25.949619,1095.420044,468.529144,-1.200556,1260.124023,113.335129,-27.187653,1200.603271,256.939667
210.248322,1372.590454,897.098022,4.393347,1370.058228,894.489014,189.650589,1154.633057,895.846619,9.748352,1180.501953,895.012939,-42.836449,1287.852783,767.92804,-15.621081,1082.277954,575.194092,-52.234592,1170.546265,737.196472,270.266907,1301.260376,795.281128,219.336121,1225.224487,546.521606,261.859955,1233.369385,689.612305,222.90181,1265.643799,443.331635,178.631897,1365.766602,103.260757,213.470444,1344.142578,235.979797,-24.415419,1082.566772,470.350952,-0.483676,1228.827393,107.578972,-26.199787,1177.169312,254.1745
210.113663,1363.320313,896.624268,4.264808,1360.56958,893.820435,189.784988,1145.993774,894.497192,9.889581,1170.998779,894.19696,-42.687786,1278.642944,767.302002,-14.627011,1071.358521,576.278503,-52.245903,1160.769653,737.103821,270.46283,1292.897217,794.926331,219.641312,1220.358521,545.556885,261.983185,1226.438477,688.75824,223.225266,1262.275024,442.879608,178.578918,1365.431885,103.955612,213.487686,1342.970703,236.501785,-22.768606,1070.284546,471.806915,0.505516,1197.55249,102.44796,-25.016222,1153.95813,251.566315
209.970856,1354.031494,896.148804,4.142681,1351.059814,893.164001,189.959274,1136.537231,893.069031,10.026498,1161.452759,893.244568,-42.581963,1269.294678,766.610535,-13.533694,1060.84436,576.9953,-52.208576,1151.138794,736.722778,270.656647,1284.54187,794.558777,219.917068,1215.45105,544.538269,262.070526,1219.568604,687.846558,223.513824,1258.817749,442.448547,178.371155,1365.050903,104.46064,213.538315,1341.763794,237.06427,-21.179588,1058.539185,472.925873,2.209593,1165.394897,97.764496,-23.860544,1131.049805,249.158539
209.789307,1344.639282,895.63385,3.956535,1341.297363,892.438477,190.205353,1127.199951,891.526855,10.188601,1151.752075,892.183044,-42.5117,1259.779297,765.826538,-12.347608,1050.666748,577.32428,-52.70525,1141.012207,736.25531,270.676727,1275.542725,793.879517,220.151352,1210.524414,543.587585,262.200073,1212.583252,686.87384,223.702423,1255.290649,442.015289,178.333694,1364.829102,105.322952,213.620651,1340.372925,237.606384,-19.560369,1047.286865,473.646271,3.795827,1134.552368,94.172935,-22.562094,1108.606812,247.067719
209.555969,1335.223877,895.151733,3.739009,1331.429688,891.69928,190.425064,1117.729126,889.846191,10.381913,1141.937378,890.989075,-42.50388,1249.966919,765.047546,-11.093554,1040.996582,577.242615,-52.705662,1131.325439,735.379639,270.783295,1267.113525,793.43634,220.350586,1205.599121,542.668701,262.322754,1205.602661,685.929382,223.885941,1251.632568,441.617584,178.421402,1364.322266,106.1175,213.738388,1338.793945,238.175964,-18.048468,1036.558105,474.002136,5.526042,1103.80127,90.82943,-21.162041,1086.660034,245.275818
209.243576,1325.71875,894.677246,3.431113,1321.36731,890.9245,190.71875,1108.176636,888.148193,10.560835,1131.964233,889.6745,-42.74015,1238.695557,764.146545,-9.821118,1031.830444,576.688843,-52.522282,1121.718628,734.210022,270.836273,1258.631714,792.969971,220.542084,1200.508179,541.720093,262.475403,1198.574219,684.99646,224.103195,1247.758057,441.25116,178.630295,1363.717041,106.95388,213.888214,1337.037598,238.773621,-16.70916,1026.369751,473.976349,6.545574,1074.133789,88.64917,-19.710566,1065.366943,243.748856
208.84993,1316.215576,894.260681,3.031437,1311.085205,890.071167,191.061493,1098.569336,886.405212,10.785726,1121.725586,888.214661,-42.708023,1228.636108,763.079651,-8.60355,1023.077026,575.550293,-52.300449,1111.970825,732.77179,270.822968,1250.14502,792.514343,220.797607,1195.197876,540.885559,262.669952,1191.508911,684.103638,224.343811,1243.594482,440.942688,178.946716,1363.068115,107.868019,214.176498,1335.397339,239.976166,-15.466969,1016.551025,473.622192,8.299583,1045.262451,87.256111,-18.247818,1044.752319,242.484512
208.287659,1306.546509,893.799805,2.525025,1300.603516,889.13855,191.372375,1088.863159,884.698975,11.033276,1111.246216,886.71405,-42.639439,1218.458008,761.877747,-7.384628,1014.624329,573.864319,-52.05584,1102.091919,731.07074,270.714386,1241.641479,792.100525,221.184601,1189.525024,540.17157,262.880676,1184.334717,683.271362,224.58873,1239.062622,440.697632,179.376282,1362.329346,108.883949,214.347855,1333.20813,240.626999,-14.261572,1007.024414,472.926727,10.236599,1017.894958,86.908859,-16.863094,1025.209839,241.507065
207.578033,1296.921021,893.39978,1.845154,1289.942505,888.151978,191.755173,1079.103516,883.091125,11.329155,1100.583496,885.134216,-42.665257,1206.635864,760.336121,-6.214486,1006.36615,571.597778,-51.75082,1092.053711,729.079956,270.541992,1233.091431,791.701599,221.552811,1183.54834,539.503479,263.083527,1177.033447,682.481873,224.906326,1234.115601,440.544678,179.92012,1361.54126,109.992821,214.595657,1330.776489,241.374969,-12.985705,997.747009,472.051208,11.934131,991.267029,86.584587,-15.389157,1006.621948,240.831055
206.694977,1287.239746,893.000122,1.018635,1279.03772,887.091309,192.256927,1069.28186,881.612793,11.671367,1089.692505,883.520447,-42.639172,1196.077637,758.947998,-5.111963,998.131897,568.864014,-51.399628,1081.907349,726.817932,270.308807,1224.500488,791.342041,222.015976,1177.107422,538.844543,263.276642,1169.537231,681.773499,225.241562,1228.735352,440.39505,180.503677,1360.588379,111.241722,214.858826,1327.965942,242.237366,-11.666175,988.755981,471.143219,13.883646,966.195679,86.83757,-13.802996,989.069885,240.451828
205.688202,1277.483032,892.576965,0.083689,1267.950684,886.022766,192.765579,1059.374878,880.195313,12.071834,1078.696411,881.82135,-42.681202,1185.375854,757.466858,-4.015956,989.733643,566.117859,-50.967117,1071.725708,724.356689,270.003204,1215.743652,790.973206,222.506241,1170.264893,538.249756,263.474854,1161.75769,681.086853,225.652039,1222.909546,440.155182,181.156845,1359.430908,112.561935,215.152008,1324.852661,243.120682,-10.363343,979.809509,470.067749,15.661631,942.969482,87.467712,-12.189854,972.434937,240.232956
204.61731,1267.481079,892.054932,-0.911467,1256.714111,884.949463,193.34584,1049.38269,878.845459,12.499022,1067.551758,880.140686,-42.736401,1174.441406,755.963623,-2.908115,981.037415,563.491516,-50.584709,1061.336548,721.900574,269.658905,1206.813232,790.608521,223.147751,1162.985352,537.577148,263.684174,1153.626099,680.422913,226.098358,1216.63562,439.870728,181.814713,1358.053589,113.988953,215.461823,1321.392944,244.004654,-9.068337,970.586365,468.875183,17.584936,921.837769,88.36409,-10.505671,956.74884,240.047211
203.518677,1257.426636,891.530762,-1.92401,1245.278809,883.8479,193.865982,1039.2677,877.604126,12.925932,1056.309692,878.564148,-42.790443,1163.230957,754.512634,-1.628062,971.908203,560.977356,-50.125465,1050.642334,719.619507,269.281708,1197.612305,790.211548,223.772446,1155.217041,536.909973,263.891052,1145.133179,679.834045,226.617783,1209.851196,439.553009,182.486465,1356.511719,115.566353,215.786118,1317.578857,244.966568,-7.685982,961.064819,467.746368,19.563692,902.744141,89.059486,-8.714992,942.049438,239.856003
202.495178,1247.206909,890.908386,-2.87308,1233.868774,882.830627,194.415405,1028.977661,876.509277,13.341732,1044.968994,877.167725,-42.864941,1151.785522,753.211426,0.139607,962.556335,558.865662,-49.469917,1039.616211,717.634338,269.191284,1188.747925,790.118347,224.299774,1147.023682,536.240295,264.044189,1136.282227,679.277893,227.133759,1202.571655,439.241211,183.224274,1354.713379,117.305511,216.139862,1313.43457,246.016907,-6.126718,951.214966,466.734161,21.893679,886.303833,89.521271,-6.843741,928.325134,239.500107
201.537567,1236.772339,890.214478,-3.754259,1222.347778,881.892151,194.882324,1018.513184,875.481873,13.732895,1033.52771,876.027466,-42.94022,1140.109253,752.140015,1.658539,952.04126,557.397095,-48.212299,1028.541504,716.014526,268.840759,1179.089844,789.67926,224.901581,1138.308472,535.48877,264.148376,1127.036987,678.721497,227.651184,1194.791382,438.874115,184.087479,1352.655762,119.191963,216.555389,1308.849609,247.155197,-4.548687,940.836304,465.877655,24.103268,872.039001,89.313408,-5.009062,915.672729,238.926788
200.695465,1226.141113,889.46936,-4.697953,1211.030396,881.225464,195.335724,1007.782959,874.520203,14.114674,1021.948364,875.121216,-42.908485,1128.024292,751.2995,3.189673,940.753357,556.402039,-47.541332,1016.678711,714.972656,268.419342,1168.984985,789.080505,225.409729,1129.115356,534.762146,264.222748,1117.37793,678.181396,228.115936,1186.440552,438.42157,185.052078,1350.283936,121.218353,217.034805,1303.792847,248.306702,-3.022598,929.819458,465.151031,26.591356,860.103699,88.088585,-3.108021,904.248535,237.979477
199.988647,1215.158325,888.65509,-5.400353,1199.273926,880.599182,195.786026,996.826294,873.648499,14.48954,1010.181335,874.453735,-42.887257,1115.82019,750.655762,4.696812,928.851624,555.828613,-46.856007,1004.42627,714.389832,267.973633,1158.534424,788.398926,225.830719,1119.412842,534.000244,264.275879,1107.351563,677.61377,228.556137,1177.549194,437.897888,186.053848,1347.595947,123.421097,217.589493,1298.283325,249.487701,-1.658307,918.238037,464.459412,28.410643,851.21405,86.508118,-1.12458,894.043945,236.581665
199.418533,1203.901123,887.895264,-5.922497,1187.222046,880.077332,196.240112,985.541443,872.801453,14.835392,998.199402,873.982422,-42.778381,1103.334839,750.240967,6.094049,916.538208,555.494568,-46.310154,991.8479,714.165833,267.585114,1147.799805,787.681885,226.303787,1109.23584,533.209045,264.338196,1096.909912,676.999756,229.012619,1168.077759,437.312164,187.319824,1344.450073,125.608292,218.239609,1292.312988,250.729584,-0.446877,906.230469,463.59137,31.185253,844.632935,84.165802,0.815148,884.965637,234.822662
198.954666,1192.332397,887.230957,-6.334417,1174.865356,879.696228,196.700165,973.947327,871.992126,15.190477,985.859924,873.724487,-42.552113,1090.488647,749.982178,7.436764,903.950989,555.28833,-45.792034,978.809265,714.167236,267.201599,1136.719116,786.939697,226.606445,1098.642334,532.434937,264.350067,1086.122192,676.34552,229.400742,1158.120239,436.691437,188.394714,1341.197998,128.391724,218.954697,1285.978271,252.117371,0.833361,894.028381,462.429382,33.743038,839.801025,80.981209,2.755211,876.890869,232.808594
198.600525,1180.395508,886.631836,-6.616855,1162.100464,879.365723,197.187592,962.011719,871.16217,15.589131,973.1521,873.545898,-42.271545,1077.304199,749.782837,8.75518,891.241394,555.100708,-45.314133,965.456116,714.202881,266.903564,1125.327026,786.197876,227.177872,1087.483643,531.732971,264.734283,1075.270142,675.463379,229.797043,1147.63147,436.055573,189.778717,1337.528687,131.232224,219.807571,1279.233154,253.64238,1.997954,881.736023,460.999542,35.112106,838.001282,78.673553,4.624037,869.78894,230.425812
198.221085,1168.180542,886.149963,-6.955712,1148.811279,879.040283,197.737823,949.768372,870.40863,15.992522,960.014526,873.4021,-41.836636,1063.686646,749.588928,10.14158,878.273987,554.995911,-44.919197,951.750305,714.487915,266.647949,1113.647583,785.477905,227.659897,1075.895142,530.995972,264.383728,1063.404541,674.968384,230.243332,1136.578857,435.27478,191.255447,1333.433472,134.271423,220.805099,1272.011719,255.270309,3.329728,869.498047,458.915192,36.913727,834.60498,74.811211,6.641357,863.413452,227.869629
197.595337,1155.778564,885.75,-7.54304,1135.391724,879.056274,198.153458,937.323364,869.76416,16.373899,946.782532,873.448425,-41.514038,1049.915283,749.573914,11.77007,864.892883,554.296936,-44.023045,937.907959,714.063721,266.32373,1101.707764,784.816528,228.4095,1063.628662,530.152344,264.446075,1051.457275,674.322815,230.900879,1124.824585,434.385895,192.823578,1328.605347,137.142792,221.9729,1264.157471,257.006958,5.071846,857.604004,456.422211,38.356388,831.964233,75.691284,9.433752,856.467102,226.383774
196.925446,1143.21228,885.430786,-8.186248,1122.161133,879.583679,198.488419,924.939819,869.470703,16.688261,933.69104,873.90625,-41.964104,1036.441528,750.052551,13.485551,852.386719,553.141602,-42.624836,924.430847,713.526917,265.936188,1089.604004,784.309937,228.90744,1051.093872,528.786987,264.437164,1039.082397,673.862732,231.464706,1112.236816,433.446777,194.688492,1323.074341,140.67215,223.33374,1255.547852,258.99942,6.481726,846.187683,456.084229,38.498787,825.616211,77.36795,10.471017,847.982971,227.019333
196.485535,1130.711304,885.294983,-8.620625,1109.131104,880.852417,198.807541,912.530518,869.582031,17.003965,920.655212,874.964478,-42.407856,1023.309326,751.644897,14.916727,841.364502,553.041382,-41.394321,911.315796,714.430725,265.536957,1077.335938,783.934998,229.805237,1037.184814,527.992981,264.319641,1026.318604,673.683472,231.768646,1098.550659,432.598206,196.877548,1316.52771,144.981339,224.67836,1245.745117,261.447784,7.529624,835.132996,457.798248,37.911884,820.114563,77.608383,8.800673,837.738647,227.714752
196.358078,1118.172241,885.487671,-8.696839,1096.305664,882.704468,199.0952,900.087769,870.195068,17.221092,907.856812,876.714355,-42.893856,1010.647034,753.897278,15.96734,830.180603,554.622131,-40.31662,898.915039,716.314697,265.133484,1064.795532,783.692932,230.80336,1021.937988,528.092224,264.241455,1013.158447,673.829712,232.609894,1083.406738,431.882751,199.368744,1309.498779,150.41214,226.255692,1234.719849,264.342163,7.90581,824.02063,459.767731,37.261272,816.276855,77.518135,7.829463,828.377991,228.513535
196.547607,1105.704346,885.977112,-8.458386,1083.665894,884.849792,199.286545,887.602112,871.055237,17.390202,895.167908,878.822571,-43.34045,998.253174,756.369385,16.373865,818.072937,557.351379,-40.044655,886.647522,718.52063,264.697937,1052.085938,783.445435,231.767197,1006.27887,528.015686,264.111115,999.546265,674.074219,234.103561,1066.939697,431.044434,201.778534,1300.971558,155.052414,228.078217,1222.629883,267.328217,7.623212,812.431091,460.35025,36.636127,814.663757,76.818245,6.360946,820.798401,228.411926
196.792603,1093.356934,886.529724,-8.176725,1071.142212,887.074036,199.346664,875.183655,872.022217,17.501322,882.478149,881.006836,-43.689602,985.953735,758.779968,16.096668,805.420105,560.059631,-39.41547,874.748291,721.048157,264.144928,1039.276367,783.169678,233.100464,989.931335,527.831299,263.90094,985.549988,674.230225,235.996628,1049.443481,429.920044,204.123199,1291.442139,159.92247,230.317459,1209.016113,271.161255,6.951543,801.381531,459.795166,36.12854,813.151001,76.189224,6.374763,815.122009,228.153442
196.837173,1081.158081,887.130188,-8.046542,1058.682251,889.178833,199.237152,862.934204,873.003235,17.495983,869.946899,882.994385,-44.105434,973.685486,760.91449,15.387793,793.056702,562.042236,-40.038063,862.337097,722.997192,263.335236,1026.606445,782.924744,234.896683,972.396973,527.274658,263.752228,971.168091,674.203857,238.24649,1030.952637,428.508667,206.390976,1281.304932,165.899979,232.603836,1194.704346,274.193268,5.943839,791.13092,458.823639,35.972244,811.203125,75.990654,6.47939,810.785461,227.953354
196.59874,1069.124512,887.682678,-8.204299,1046.251953,891.044373,199.116074,850.896729,873.934326,17.419325,857487,884.655457,-44.828682,959.359375,762.811157,14.281175,781.725159,562.638428,-40.08308,850.455078,724.392456,262.37326,1013.988037,782.649902,237.182602,953.955811,526.463928,263.820892,956.503967,674.033936,240.795547,1011.578918,426.920807,207.544724,1269.839844,172.08017,234.760513,1179.117188,277.180939,5.041535,782.160095,458.57608,35.911034,809.881104,75.886086,6.09759,806.769409,227.949844
196.101501,1057.287964,888.157593,-8.592758,1033.814209,892.72052,198.895004,839.152954,874.740723,17.209131,845.107117,886.036011,-45.40992,949.49176,764.527649,13.281066,772.201111,562.052307,-41.467781,838.820129,724.93634,261.260162,1001.428345,782.287964,239.867081,935.180176,525.614868,264.165497,941.595215,673.784607,243.277863,991.452637,425.398224,208.32724,1256.87146,178.331863,236.555832,1162.293091,280.098938,4.583265,774.807129,457.992462,36.102863,808.994202,75.913643,5.865758,802.977661,227.830399
195.42717,1045.684692,888.498962,-9.109419,1021.528259,894.291931,198.570587,827.677429,875.501404,16.919441,832.862061,887.220032,-46.260582,938.051208,766.06366,12.75198,764.918091,560.480347,-41.46693,828.063843,724.247131,260.107147,988.811523,781.757019,242.306656,916.214172,524.90094,264.787109,926.485168,673.483459,245.508072,970.889404,424.068817,209.191971,1242.259766,184.319641,238.224609,1144.380493,283.047516,4.71636,768.361816,457.01535,36.37051,808.352051,75.885071,6.202261,799.584167,227.528214
194.737778,1034.277588,888.661621,-9.653145,1009.5177,895.819824,198.138092,816.441833,876.289246,16.459982,820.84436,888.31488,-47.086514,927.042419,767.493774,12.542681,758.296265,558.957703,-42.74601,817.752197,723.899841,258.99353,976.125977,780.98407,244.203552,897.161743,524.543579,265.014008,910.764343,673.121887,247.20462,950.182739,422.95694,210.333496,1225.982422,189.477127,239.78186,1125.710938,285.816193,5.015244,762.942505,456.327576,36.780262,807.656433,75.851563,6.717045,796.5896,227.138962
194.121414,1023.080139,888.660461,-10.151135,997.826599,897.354553,197.605484,805.360291,877.148804,15.94451,809.103882,889.324829,-47.395256,918.443726,768.97998,12.634432,751.999634,557.613098,-43.343998,807.919739,723.674194,257.891754,963.425842,780.15094,245.617096,878.121704,524.668945,266.047424,895.576172,673.108276,248.794128,929.287964,422.341797,211.128967,1209.296631,194.882996,241.319183,1106.264404,288.311707,5.530375,757.760681,455.688354,37.3246,807.099243,75.933411,7.194225,794.005493,226.80835
193.57106,1011.886963,888.510864,-10.554453,986.44989,898.913757,196.995575,794.328125,878.1745,15.350453,797.605774,890.2547,-48.117409,906.752869,770.284058,12.84356,745.148254,556.706177,-43.623554,798.301636,723.614807,257.204956,950.562622,778.96582,246.641754,859.281982,525.323486,267.143066,880.809021,673.545044,250.16481,908.382996,422.113617,211.957306,1191.735474,199.676712,242.685822,1086.222656,290.476379,5.84115,752.186401,455.043549,37.936447,806.635681,75.957855,7.785954,791.789307,226.576218
193.139816,1000.714294,888.371643,-10.892513,975.298218,900.431274,196.261398,783.218811,879.471375,14.659029,786.333374,891.160278,-48.698971,895.762695,771.604614,13.144743,737.691528,556.173157,-43.592365,788.905823,724.185303,256.666321,937.856506,778.246643,247638,840.474792,526.478027,267.363647,865.819824,674.407654,251.676285,887.371948,422.381958,212.431259,1173.497681,204.384338,243.729843,1066.120972,292.865662,6.097775,746.539063,454.262848,38.431667,806.310669,76.059418,8.252933,789.681885,226.412567
192.776871,989.509705,888.345337,-11.178098,964.317322,901.854431,195.567017,772.137756,881.092407,13.948616,775.210266,892.066162,-49.132618,885.790161,772.909973,13.657248,730.322632,555.703674,-43.556385,779.186035,723.903137,256.064148,925.263062,778.40564,248.709335,821.729614,528.21405,268.060394,851.130188,675.55603,253.283768,866.129883,423.244385,212.411331,1153.677002,208.742935,244.481689,1045.987549,295.850708,6.4247,741.049011,453.484375,38.706676,805.798157,76.002731,8.358709,787.22522,226.158722
192.435272,978.291504,888.584595,-11.474181,953.414124,903.128174,194.913071,761.005859,882.983521,13.227074,764.222961,892.979126,-49.673306,875.836609,774.149109,14.296288,723.351074,555.1297,-43.698315,769.934753,724.562927,255.517548,912.731018,779.044006,249.869186,802.963623,530.551392,268.473907,837.508606,677.395447,254.843979,845.040405,424.786926,212.618423,1132.734619,212.119141,244.873611,1025.366211,298.744904,6.80686,735.81073,452.779694,38.801849,805.051941,75.978958,8.198093,784.338257,225.85434
192.197525,967.106934,889.228577,-11.695166,942.91156,904.356262,194.203094,749.821899,885.116577,12.53167,753.315674,893.795349,-50.22821,865.953796,775.290161,14.876974,717.015564,554.285339,-42.991379,760.621826,724.102783,255.219604,900.28833,779.828247,251.051224,784.231079,533.461914,269.167023,823.347534,679.989441,256.379639,824.048096,426.912048,212.896042,1110.941772,214.634796,245.408142,1003.992798,301.311676,7.26548,730.903137,452.078918,38.916328,804.136841,75.973206,8.147497,781.372803,225.568665
192.002731,956.029663,890.241943,-11.989378,931.653442,905.25824,193.542389,738.781189,887.341492,11.833171,742.437012,894.461426,-50.842979,856.093079,776.234558,15.371479,711.030212,553.236938,-43.24131,751.353577,724.197083,255.124725,887.955933,780.98114,251.852966,765.663208,536.848755,268.88858,806.18457,681.69751,257.818573,803.074951,429.553741,213.432739,1088.571899,215.748672,246.041611,982.219421,303.137329,7.685091,726.186401,451.297394,39.058743,803.359131,75.989967,8.171923,778.786316,225.281799
191.88472,945.076904,891.450623,-12.183059,920.942932,906.05603,192.805298,727.837891,889.598267,11.085149,731.625427,895.03009,-51.333187,846.366821,776.886292,15.828192,705.107544,552.137085,-42.987949,742.248291,723.543335,255.147873,875.790894,782.235901,252.445526,747.309753,540.48999,269.720245,792.341736,684.697449,259.054871,782.219727,432.408875,213.789291,1065.698242,215.62291,246.68335,960.283142,304.201324,7.928772,721.586853,450.389954,39.245468,802.831726,75.902893,8.224429,776.710449,225.047104
191.926178,934.314941,892.532593,-12.204313,910.456543,906.532288,192.030563,717.065308,891.687439,10.325158,720.955994,895.426208,-51.617886,836.924011,777.258179,15.999297,699.287415,550.942627,-42.87162,733.515869,723.138245,255.344452,863.928101,783.318787,252.986404,729.46698,543.976257,270.134399,777.192627,686.438904,259.980316,761.826172,435.172943,213.804657,1042.180054,214.432434,247.087906,938.096985,304.605072,8.066375,717.309998,449.386627,39.485489,802.674194,75.829613,8.39026,775.143738,224.877747
192.062683,923.649292,893.445618,-12.159453,900.115784,906.856262,191.182495,706.364197,893.528198,9.510354,710.407837,895.639954,-51.795242,827.7677,777.505432,15.769859,693.706726,549.622375,-42.399666,724.984131,721.906555,255.732773,852.687317,784.465759,253.367538,711.874939,547.383179,271.046936,763.791077,688.999023,260.615265,741.73053,437.899658,213.646545,1018.004883,212.301575,247.149902,915.627991,304.334137,8.020301,713.45752,448.340302,39.775612,802.541809,75.808197,8.629655,773.835327,224.7314
192.290863,913.027405,894.378601,-12.063684,889.918823,907.278564,190.31514,695.724487,895.132813,8.638062,700.007996,895.646545,-51.90184,818.800659,777.886047,15.591676,688.867493,548.202576,-43.20916,716.442505,721.291504,256.083527,841.615112,785.651245,253.711014,694.426575,550.866333,271.799866,749.852783,691.380981,260.978119,721.847473,440.774078,213.129028,992.534912,209.834854,246.159225,894.420471,301.670349,7.918809,709.855164,447.433289,40.029762,802.345581,75.835068,8.755505,772.540039,224.589386
192.621048,902.393677,895.33551,-11.906349,879.866638,907.791321,189.387619,685.161926,896.361389,7.822137,689.781921,895.483459,-51.994453,809.940308,778.402039,15.255612,683.839172,546.818115,-43.888988,708.238831,721.235107,256.412567,829.274963,786.817505,253.898026,677.209473,554.486023,271.7742,735.670166,693.930969,261.170502,702.166992,443.863342,213.194885,966.74646,205.791824,246.11528,871.175415,300.304626,7.796868,706.368042,446.467712,40.18819,801.980713,75.909996,8.81835,771.177917,224.478775
193.179794,891.674255,896.239502,-11.589674,869.873718,908.308411,188.453751,674.620789,897.332031,6.98786,679.765869,895.153992,-51.969604,800.936768,778.912476,14.839048,678.787842,545.555664,-43.952423,701.087891,720.007568,256.948486,817.309387,788.02356,253.895935,660.516235,558.093933,272.490112,721.616211,696.546631,261.173187,682.911194,446.972137,213.440216,940.328064,200.64476,246.401749,847.900269,298.295685,7.611688,702.802307,445.562042,40.207676,801.294495,76.103416,8.864498,769.67334,224.435104
193.859299,881.014404,896.915039,-11.11088,860.126709,908.727661,187.553101,664.160034,898.106201,6.146318,669.885864,894.733276,-51.824829,792.326843,779.328064,14.41872,673.699158,544.358887,-44.309689,693.477234,719.384521,257.647522,805.364807,789.107178,253.698105,644.411438,561.542847,272.272095,707.10675,698.770935,261.075531,664.340515,449.984894,213.95755,913.322388,194.629288,246.693146,824.52771,295.897278,7.309256,699.127563,444.685242,40.267689,800.506714,76.387711,8.926492,768.188782,224.411682
194.65419,870.444885,897.270325,-10.537715,850.556641,908.890747,186.644363,653.772644,898.751587,5.329579,660.157959,894.1828,-51.707409,783.884827,779.307922,14.014769,668.580933,543.181702,-44.604919,685.782898,718.573792,258.421448,793.716675,790.000427,253.372192,628.697327,564.864868,272.948334,694.092163,701.347961,260.828094,646.27179,452.932068,214.008392,885.867126,187.127548,246.755386,801.069885,293.050873,6.899634,695.348389,443.768188,40.262768,799.947388,76.607986,8.929231,766.760864,224.395523
195.353012,860.006653,897.388916,-9.994152,841.158691,908.82196,185.78389,643.458862,899.328552,4.551709,650.520996,893.563171,-51.546005,775.522522,779.020447,13.704753,663.387756,542.016174,-44.766201,678.173523,717.710144,259.082764,782.222534,790.671265,252.811584,613.349609,568.04248,273.170288,681.049988,703.482849,260.31842,628.694336,455.837646,216.115906,857.159363,181.848267,246.801529,777.758911,289.838135,6.512533,691.519775,442.807343,40.221748,799.80603,76.822884,8.981159,765.358093,224.424637
196.041489,849.717407,897.296326,-9.414503,831.866516,908.516968,184.989182,633.261475,899.751831,3.874612,641.015198,892.787537,-51.331253,767.310608,778.581055,13.455609,658.174438,540.688293,-44.827785,670.690369,716.675354,259.783997,771.097656,791.149536,252.13829,598.420105,571.065674,273.354248,668.105591,705.25531,259.665375,611.720825,458.653229,216.172363,829.042053,174.176636,246.745331,754.262207,286.2276,6.251613,687.748474,441.811584,40.175266,799.700134,76.818268,9.059634,764.071167,224.486237
196.770828,839.447815,897.127197,-8.787498,822.51178,908.110046,184.371475,623.113403,900.046631,3.32884,631.557922,891.887268,-51.179955,759.163452,778.184631,13.479274,652.722046,539.568604,-44.747494,663.152405,715.601196,260.486938,759.821228,791.468567,251.392334,583.744019,574.003967,273.572235,655.31427,707.000122,259.038452,595.128113,461.449982,217.068008,799.570923,166.872574,246.729263,730.358643,282.538025,6.096759,683.951294,440.885651,40.200733,799.617859,76.844833,9.137365,762.759033,224.567459
