Tiempo,Carga,Extension_de_traccion,Esfuerzo_de_traccion,Deformacion_dos,Deformacion_media,Desplazamiento_Deformacion_uno,Desplazamiento_Deformacion_dos
5.1,151.76755,0.42484,3.79419,0,0,104,0
5.2,155.1725,0.43312,3.87931,0,0,0.10565,0
5.3,158.41993,0.44219,3.9605,0,0,0.10471,0
5.4,161.30533,0.44953,4.03263,0,0,0.10586,0
5.5,164.75886,0.45891,4.11897,0,0,0.10967,0
5.6,167.81116,0.46641,4.19528,0,0,0.11097,0
5.7,171.3509,0.47469,4.28377,0,0,0.11024,0
5.8,174.21906,0.48312,4.35548,0,0,0.11255,0
5.9,177.62086,0.49141,4.44052,0,0,0.11565,0
6,181.10183,0.50047,4.52755,0,0,0.11629,0
6.1,183.8587,0.50766,4.59647,0,0,116,0
6.2,187.50266,0.51703,4.68757,0,0,0.11876,0
6.3,190.46172,0.52484,4.76154,0,0,0.12143,0
6.4,194.14956,0.53344,4.85374,0,0,0.12173,0
6.5,197.02711,0.54172,4.92568,0,0,0.12194,0
6.6,200.75885,0.55031,5.01897,0,0,0.12484,0
6.7,203.86991,0.55859,5.09675,0,0,0.12699,0
6.8,207.23178,0.56625,5.18079,0,0,0.1269,0
6.9,210.67434,0.57531,5.26686,0,0,0.12777,0
7,213.7572,0.58297,5.34393,0,0,0.13095,0
7.1,217.38785,0.59219,5.4347,0,0,0.13228,0
7.2,220.46131,0.59969,5.51153,0,0,0.13239,0
7.3,224.12564,0.60859,5.60314,0,0,0.13391,0
7.4,227.1035,0.61672,5.67759,0,0,0.13646,0
7.5,230.7459,0.62453,5.76865,0,0,0.1376,0
7.6,234.07326,0.63328,5.85183,0,0,0.13797,0
7.7,237.15221,0.64141,5.92881,0,0,0.13984,0
7.8,240.55638,0.65031,6.01391,0,0,0.14218,0
7.9,243.88689,0.65797,6.09717,0,0,0.14289,0
8,247.3898,0.66687,6.18474,0,0,0.14376,0
8.1,250.65839,0.67484,6.26646,0,0,0.14562,0
8.2,254.02179,0.68312,6.35054,0,0,0.14791,0
8.3,257.33586,0.69156,6.4334,0,0,0.14854,0
8.4,260.98609,0.70016,6.52465,0,0,0.14933,0
8.5,264.19277,0.70891,6.60482,0,0,0.15166,0
8.6,267.30855,0.71609,6.68271,0,0,0.15318,0
8.7,270.78167,0.72531,6.76954,0,0,0.1541,0
8.8,274.06907,0.73328,6.85173,0,0,0.15527,0
8.9,277.4701,0.74187,6.93675,0,0,0.1573,0
9,280.66582,0.75,7.01665,0,0,0.15875,0
9.1,284.22358,0.75828,7.10559,0,0,0.15965,0
9.2,287.55018,0.76672,7.18875,0,0,0.16102,0
9.3,290.98254,0.77469,7.27456,0,0,0.16288,0
9.4,293.93297,0.78312,7.34832,0,0,0.16427,0
9.5,297.39826,0.79141,7.43496,0,0,0.16526,0
9.6,301.09708,0.80047,7.52743,0,0,0.16688,0
9.7,303948,0.80812,7.5987,0,0,0.16838,0
9.8,307.59666,0.81672,7.68992,0,0,0.16985,0
9.9,310.31356,0.82484,7.75784,0,0,0.17083,0
10,314.17145,0.83297,7.85429,0,0,0.17241,0
10.1,317.48393,0.84172,7.9371,0,0,0.1741,0
10.2,320.60521,0.84969,8.01513,0,0,0.1755,0
10.3,324.02505,0.85906,8.10063,0,0,0.17635,0
10.4,326.87909,0.86656,8.17198,0,0,0.17789,0
10.5,330.09832,0.87531,8.25246,0,0,0.17929,0
10.6,332.94922,0.88328,8.32373,0,0,0.18039,0
10.7,336.42079,0.89156,8.41052,0,0,0.18133,0
10.8,339.3579,0.89984,8.48395,0,0,0.18258,0
10.9,342.93211,0.90828,8.5733,0,0,0.1846,0
11,345.89821,0.91672,8.64746,0,0,0.18555,0
11.1,349.12999,0.92453,8.72825,0,0,0.1868,0
11.2,353.00669,0.93391,8.82517,0,0,0.18863,0
11.3,355.66483,0.94125,8.89162,0,0,0.18985,0
11.4,359.3652,0.95031,8.98413,0,0,0.19129,0
11.5,362.49431,0.95812,9.06236,0,0,0.19243,0
11.6,365.87026,0.96687,9.14676,0,0,0.19421,0
11.7,368.94921,975,9.22373,0,0,0.19555,0
11.8,372.27422,0.98281,9.30686,0,0,0.19676,0
11.9,375.78263,0.99187,9.39457,0,0,0.1982,0
12,378.98147,0.99984,9.47454,0,0,0.19969,0
12.1,382.31355,1.00891,9.55784,0,0,0.20121,0
12.2,385.35174,1.01672,9.63379,0,0,0.2023,0
12.3,388.84054,1.02531,9.72101,0,0,0.20395,0
12.4,391.94454,1.03328,9.79861,0,0,0.20529,0
12.5,395.50154,1.04141,9.88754,0,0,0.20689,0
12.6,398.53817,1.04984,9.96345,0,0,0.20802,0
12.7,401.81694,1.05812,10.04542,0,0,0.20935,0
12.8,404.95861,1.06719,10.12397,0,0,0.21091,0
12.9,407.91528,1.07453,10.19788,0,0,0.21205,0
13,411.77711,1.08391,10.29443,0,0,0.21368,0
13.1,414.81373,1.09156,10.37034,0,0,0.21499,0
13.2,418.14819,1.09984,10.4537,0,0,0.21665,0
13.3,421.18011,1.10828,10.5295,0,0,0.21781,0
13.4,424799,1.11641,10.61998,0,0,0.2193,0
13.5,427.83325,1.12547,10.69583,0,0,0.2208,0
13.6,430.99606,1.13266,10.7749,0,0,0.22213,0
13.7,434.31716,1.14203,10.85793,0,0,0.22339,0
13.8,437.44943,1.14984,10.93624,0,0,0.22502,0
13.9,441.12392,1.15844,11.0281,0,0,0.22635,0
14,443.98033,1.16656,11.09951,0,0,0.22773,0
14.1,447.56397,1.17531,11.1891,0,0,0.2294,0
14.2,450.69149,1.18359,11.26729,0,0,0.23073,0
14.3,453.76341,1.19125,11.34408,0,0,0.23197,0
14.4,457271,1.20031,11.43178,0,0,0.23355,0
14.5,459.99023,1.20797,11.49976,0,0,0.23486,0
14.6,463.64674,1.21719,11.59117,0,0,0.2363,0
14.7,466.52509,1.22469,11.66313,0,0,0.2377,0
14.8,470.32735,1.23359,11.75818,0,0,0.2394,0
14.9,473.29739,1.24187,11.83243,0,0,0.24057,0
15,476.57616,1.24953,11.9144,0,0,0.24205,0
15.1,479.42786,1.25828,11.9857,0,0,0.24337,0
15.2,482.89234,1.26641,12.07231,0,0,0.24468,0
15.3,486.1006,1.27531,12.15252,0,0,0.24596,0
15.4,489.12941,1.28297,12.22824,0,0,0.24747,0
15.5,492.42619,1.29187,12.31065,0,0,0.24907,0
15.6,495.62976,1.29984,12.39074,0,0,0.25053,0
15.7,499.01279,1.30828,12.47532,0,0,0.25213,0
15.8,501.97104,1.31656,12.54928,0,0,0.25325,0
15.9,505.31798,1.32516,12.63295,0,0,0.25466,0
16,508.48001,1.33406,12712,0,0,0.25624,0
16.1,511.26904,1.34125,12.78173,0,0,0.25739,0
16.2,514.71158,1.35031,12.86779,0,0,0.25895,0
16.3,517.82737,1.35828,12.94568,0,0,0.2604,0
16.4,521.37729,1.36687,13.03443,0,0,0.26194,0
16.5,523.84972,1375,13.09624,0,0,0.26324,0
16.6,527.48504,1.38328,13.18713,0,0,0.26481,0
16.7,530.55221,1.39172,13.26381,0,0,0.26608,0
16.8,533.64136,1.39969,13.34103,0,0,0.26739,0
16.9,536.80497,1.40812,13.42012,0,0,0.26858,0
17,540.08141,1.41656,13.50204,0,0,0.27025,0
17.1,543.45187,1.42547,13.5863,0,0,0.2719,0
17.2,545.94306,1.43312,13.64858,0,0,0.27338,0
17.3,549.15054,1.44187,13.72876,0,0,0.27511,0
17.4,552.00225,1.44984,13.80006,0,0,0.27639,0
17.5,555.63995,1.45797,13891,0,0,0.27803,0
17.6,558.80039,1.46672,13.97001,0,0,0.27913,0
17.7,561.71557,1.47469,14.04289,0,0,0.28061,0
17.8,565.00058,1.48406,14.12501,0,0,0.28208,0
17.9,567.59841,1.49141,14.18996,0,0,0.28316,0
18,571.4226,1.50031,14.28557,0,0,0.28473,0
18.1,574.25001,1.50828,14.35625,0,0,0.28598,0
18.2,577.58912,1.51656,14.43973,0,0,0.28747,0
18.3,580.43376,1.52484,14.51084,0,0,0.28879,0
18.4,583.92882,1.53328,14.59822,0,0,0.29027,0
18.5,586.72801,1.54172,14.6682,0,0,0.29179,0
18.6,589.97702,1.54953,14.74943,0,0,0.29292,0
18.7,593.28242,1.55891,14.83206,0,0,0.29439,0
18.8,596.16156,1.56641,14.90404,0,0,0.29596,0
18.9,599.75693,1.57531,14.99392,0,0,0.29753,0
19,602.44719,1.58312,15.06118,0,0,0.29869,0
19.1,605.74478,1.59172,15.14362,0,0,0.3003,0
19.2,608.66778,1.6,15.21669,0,0,0.30172,0
19.3,611.84,1.60766,15296,0,0,0.30309,0
19.4,614.95737,1.61687,15.37393,0,0,0.30446,0
19.5,618.04964,1.62484,15.45124,0,0,0.3059,0
19.6,621.32371,1.63391,15.53309,0,0,0.30757,0
19.7,624.29765,1.64172,15.60744,0,0,0.30898,0
19.8,627.59602,1.65031,15.6899,0,0,0.31033,0
19.9,630.44694,1.65828,15.76117,0,0,0.31166,0
20,633.79547,1.66641,15.84489,0,0,0.31356,0
20.1,636.59074,1.67484,15.91477,0,0,0.31466,0
20.2,639.93926,1.68312,15.99848,0,0,0.31599,0
20.3,642.96648,1.69219,16.07416,0,0,0.31755,0
20.4,645.69358,1.69953,16.14234,0,0,0.31878,0
20.5,649.28895,1.70891,16.23222,0,0,0.3203,0
20.6,652.09283,1.71656,16.30232,0,0,0.32179,0
20.7,655.37165,1.72469,16.38429,0,0,0.32335,0
20.8,657.92161,1.73328,16.44804,0,0,0.32464,0
20.9,661.60085,1.74125,16.54002,0,0,0.3261,0
21,664.4533,1.75047,16.61133,0,0,0.32749,0
21.1,667.21644,1.75766,16.68041,0,0,0.32873,0
21.2,670.75854,1.76703,16.76896,0,0,0.33039,0
21.3,673.71526,1.77484,16.84288,0,0,0.33196,0
21.4,677.03398,1.78359,16.92585,0,0,0.33365,0
21.5,679.64746,1.79172,16.99119,0,0,0.33461,0
21.6,683.02187,1.80031,17.07555,0,0,0.33623,0
21.7,686.13216,1.80859,17.1533,0,0,0.33777,0
21.8,689.07081,1.81609,17.22677,0,0,0.33912,0
21.9,692.18739,1.82531,17.30469,0,0,0.34046,0
22,695.11901,1.83297,17.37798,0,0,0.34179,0
22.1,698.43386,1.84219,17.46085,0,0,0.34351,0
22.2,701.11863,1.84969,17.52797,0,0,0.34478,0
22.3,704.42013,1.85859,17.6105,0,0,0.34639,0
22.4,707.23733,1.86687,17.68093,0,0,0.34759,0
22.5,710.42366,1.87453,17.76059,0,0,0.34928,0
22.6,712.31932,1.88328,17.80798,0,0,0.34875,0
22.7,714.97508,1.89156,17.87438,0,0,0.35106,0
22.8,717.9271,1.90031,17.94818,0,0,0.35237,0
22.9,720.82421,1.90797,18.02061,0,0,0.35377,0
23,724.10852,1.91687,18.10271,0,0,0.35547,0
23.1,727.18901,1.92484,18.17973,0,0,0.35697,0
23.2,730.43569,1.93328,18.26089,0,0,0.35846,0
23.3,733.11655,1.94156,18.32791,0,0,0.35993,0
23.4,736.51597,1.95,18.4129,0,0,0.36158,0
23.5,739.37005,1.95906,18.48425,0,0,0.36298,0
23.6,742.24211,1.96625,18.55605,0,0,0.36417,0
23.7,745.16744,1.97531,18.62919,0,0,0.36577,0
23.8,748.24956,1.98328,18.70624,0,0,0.36732,0
23.9,751.43664,1.99187,18.78592,0,0,0.36865,0
24,754.44975,2,18.86124,0,0,0.36992,0
24.1,757.52637,2.00828,18.93816,0,0,0.37175,0
24.2,760.42665,2.01672,19.01067,0,0,0.37317,0
24.3,763.26658,2.02469,19.08167,0,0,0.37456,0
24.4,766.25305,2.03312,19.15633,0,0,0.37602,0
24.5,769.19333,2.04141,19.22983,0,0,0.37763,0
24.6,772.36318,2.05047,19.30908,0,0,0.37918,0
24.7,775.1992,2.05812,19.37998,0,0,0.3804,0
24.8,778.49287,2.06687,19.46232,0,0,0.38186,0
24.9,781.0201,2.07484,19.5255,0,0,0.38345,0
25,784.36788,2.08297,19.6092,0,0,0.38508,0
25.1,787.39114,2.09172,19.68478,0,0,0.38635,0
25.2,790.33449,2.09969,19.75836,0,0,0.38795,0
25.3,793.55137,2.10906,19.83879,0,0,0.3893,0
25.4,796.16802,2.11656,19.9042,0,0,0.39073,0
25.5,799.21251,2.12531,19.98031,0,0,0.3921,0
25.6,802.20057,2.13312,20.05501,0,0,0.39343,0
25.7,805.34061,2.14156,20.13351,0,0,0.39503,0
25.8,807.74408,2.14984,20.1936,0,0,0.39617,0
25.9,810.96878,2.15828,20.27422,0,0,0.39778,0
26,813.7092,2.16672,20.34273,0,0,0.39911,0
26.1,816.57423,2.17437,20.41436,0,0,0.40064,0
26.2,819.89141,2.18391,20.49729,0,0,0.40229,0
26.3,822.70391,2.19125,20.5676,0,0,0.40351,0
26.4,825.63628,2.20031,20.64091,0,0,0.40522,0
26.5,828.08286,2.20812,20.70207,0,0,0.40657,0
26.6,831.54263,2.21687,20.78857,0,0,0.4081,0
26.7,834.22661,2225,20.85567,0,0,0.40943,0
26.8,837.07673,2.23266,20.92692,0,0,0.41131,0
26.9,840.15811,2.24203,21.00395,0,0,0.41261,0
27,843.12884,2.24984,21.07822,0,0,0.41377,0
27.1,846.13962,2.25875,21.15349,0,0,0.41548,0
27.2,848.8589,2.26672,21.22147,0,0,0.41699,0
27.3,852.08835,2.27531,21.30221,0,0,0.41848,0
27.4,854.66653,2.28328,21.36666,0,0,0.41968,0
27.5,858.10674,2.29141,21.45267,0,0,0.42159,0
27.6,860.59719,2.29984,21.51493,0,0,0.42273,0
27.7,863.73333,2.30812,21.59333,0,0,0.42425,0
27.8,866.90709,2.31719,21.67268,0,0,0.42576,0
27.9,869.29724,2.32453,21.73243,0,0,0.42708,0
28,872.40208,2.33391,21.81005,0,0,0.42884,0
28.1,875.56094,2.34156,21.88902,0,0,0.43009,0
28.2,878.4784,2.34984,21.96196,0,0,0.43167,0
28.3,880.9289,2.35828,22.02322,0,0,0.43284,0
28.4,883.78843,2.36641,22.09471,0,0,0.43376,0
28.5,886.5077,2.37547,22.16269,0,0,0.43538,0
28.6,889.40645,2.38266,22.23516,0,0,0.43694,0
28.7,892168,2.39187,22.3042,0,0,0.43841,0
28.8,895.15606,2.39984,22.3789,0,0,0.44004,0
28.9,898.28745,2.40859,22.45719,0,0,0.44163,0
29,900.7724,2.41672,22.51931,0,0,0.44309,0
29.1,903.85294,2.42531,22.59632,0,0,0.44445,0
29.2,906.63331,2.43359,22.66583,0,0,0.44589,0
29.3,909.48893,2.44125,22.73722,0,0,0.4474,0
29.4,912.41356,2.45047,22.81034,0,0,0.4491,0
29.5,915.30122,2.45812,22.88253,0,0,0.45059,0
29.6,918.3716,2.46719,22.95929,0,0,0.45188,0
29.7,920.88319,2.47469,23.02208,0,0,0.45327,0
29.8,923.97938,2.48359,23.09948,0,0,0.45511,0
29.9,926.72212,2.49172,23.16805,0,0,0.45643,0
30,929.6773,2.49937,23.24193,0,0,0.45781,0
30.1,932.39807,2.50828,23.30995,0,0,0.45946,0
30.2,935.3172,2.51656,23.38293,0,0,0.46071,0
30.3,938.30526,2.52547,23.45763,0,0,0.46225,0
30.4,940.77447,2.53297,23.51936,0,0,0.46366,0
30.5,943.89496,2.54187,23.59737,0,0,0.4655,0
30.6,946.62681,2.54984,23.66567,0,0,0.46682,0
30.7,949.78176,2.55828,23.74454,0,0,0.46826,0
30.8,952.23924,2.56656,23.80598,0,0,0.46956,0
30.9,955.24061,2.57516,23.88102,0,0,0.47093,0
31,957.83919,2.58391,23.94598,0,0,0.47236,0
31.1,960.36727,2.59125,24.00918,0,0,0.47355,0
31.2,963.23146,2.60016,24.08079,0,0,0.47531,0
31.3,966.16708,2.60828,24.15418,0,0,0.47683,0
31.4,968.98507,2.61687,24.22463,0,0,0.47825,0
31.5,971.32968,2625,24.28324,0,0,0.47963,0
31.6,974.51368,2.63328,24.36284,0,0,0.48132,0
31.7,977.27524,2.64172,24.43188,0,0,0.48293,0
31.8,979.96006,2.64969,24499,0,0,0.48436,0
31.9,982.68399,2.65812,24.5671,0,0,0.48583,0
32,985.48867,2.66656,24.63722,0,0,0.4874,0
32.1,988.43044,2.67547,24.71076,0,0,0.48898,0
32.2,990.89108,2.68312,24.77228,0,0,0.49034,0
32.3,994.15109,2.69187,24.85378,0,0,0.49181,0
32.4,996.51301,2.69984,24.91282,0,0,0.49345,0
32.5,999.71034,2.70797,24.99276,0,0,0.49487,0
32.6,1002.41229,2.71672,25.06031,0,0,0.49632,0
32.7,1004.94353,2.72469,25.12359,0,0,0.49797,0
32.8,1008.00991,2.73406,25.20025,0,0,0.49959,0
32.9,1010.60923,2.74156,25.26523,0,0,0.50078,0
33,1013.49782,2.75031,25.33745,0,0,0.50234,0
33.1,1016.13319,2.75812,25.40333,0,0,0.50387,0
33.2,1019.19491,2.76656,25.47987,0,0,0.50568,0
33.3,1021.42673,2.77484,25.53567,0,0,0.50692,0
33.4,1024.22284,2.78328,25.60557,0,0,0.50812,0
33.5,1026.84097,2.79172,25.67102,0,0,0.50934,0
33.6,1029.24593,2.79953,25.73115,0,0,0.51094,0
33.7,1032.20735,2.80875,25.80518,0,0,0.51265,0
33.8,1034.74092,2.81625,25.86852,0,0,0.5141,0
33.9,1037.83002,2.82531,25.94575,0,0,0.51588,0
34,1039.95213,2.83312,25.9988,0,0,0.51726,0
34.1,1043.24194,2.84187,26.08105,0,0,0.51886,0
34.2,1045.60619,2.85,26.14015,0,0,0.5202,0
34.3,1048.40538,2.85766,26.21013,0,0,0.52202,0
34.4,1051.13713,2.86687,26.27843,0,0,0.52332,0
34.5,1053.91052,2.87484,26.34776,0,0,0.52497,0
34.6,1056.66425,2.88391,26.41661,0,0,0.52655,0
34.7,1059.11316,2.89172,26.47783,0,0,0.52804,0
34.8,1062.20543,2.90047,26.55514,0,0,0.52962,0
34.9,1064.66133,2.90828,26.61653,0,0,0.53106,0
35,1067.44487,2.91641,26.68612,0,0,0.53261,0
35.1,1070.02389,2.92484,26.7506,0,0,0.53411,0
35.2,1072.5582,2.93312,26.81396,0,0,0.53553,0
35.3,1075.57839,2.94219,26.88946,0,0,0.53711,0
35.4,1077.76392,2.94953,26.9441,0,0,0.53854,0
35.5,1080.72143,2.95891,27.01804,0,0,0.54019,0
35.6,1083.19074,2.96641,27.07977,0,0,0.54137,0
35.7,1085.8261,2.97469,27.14565,0,0,0.54291,0
35.8,1088.41294,2.98328,27.21032,0,0,0.54445,0
35.9,1091.22777,2.99141,27.28069,0,0,0.54611,0
36,1093.44004,3.00047,27336,0,0,0.54752,0
36.1,1096.06367,3.00766,27.40159,0,0,0.54892,0
36.2,1098.89423,3.01703,27.47236,0,0,0.55052,0
36.3,1101.24592,3.02484,27.53115,0,0,0.5521,0
36.4,1104.31239,3.03344,27.60781,0,0,0.55393,0
36.5,1106.48545,3.04156,27.66214,0,0,0.55506,0
36.6,1109.34414,3.05031,27.7336,0,0,0.5565,0
36.7,1111.97568,3.05859,27.79939,0,0,0.5583,0
36.8,1114.42376,3.06609,27.86059,0,0,0.55996,0
36.9,1117.34988,3.07531,27.93375,0,0,0.56136,0
37,1119.72596,3.08297,27.99315,0,0,0.56303,0
37.1,1122.58941,3.09219,28.06474,0,0,0.56448,0
37.2,1124.63236,3.09984,28.11581,0,0,0.56603,0
37.3,1127.6925,3.10859,28.19231,0,0,0.56772,0
37.4,1130.29182,3.11687,28.2573,0,0,0.56909,0
37.5,1132.84579,3.12453,28.32114,0,0,0.57074,0
37.6,1135.13162,3.13328,28.37829,0,0,0.57242,0
37.7,1137.78822,3.14156,28.44471,0,0,0.57361,0
37.8,1140.29199,3.15031,28.5073,0,0,0.57503,0
37.9,1142505,3.15797,28.56263,0,0,0.57634,0
38,1145.05813,3.16687,28.62645,0,0,0.57781,0
38.1,1147.59244,3.17484,28.68981,0,0,0.5795,0
38.2,1150.45821,3.18312,28.76146,0,0,0.58129,0
38.3,1152.68612,3.19156,28.81715,0,0,0.58266,0
38.4,1155.37094,3.20016,28.88427,0,0,0.58418,0
38.5,1157.94595,3.20906,28.94865,0,0,0.58601,0
38.6,1160.45363,3.21625,29.01134,0,0,0.58749,0
38.7,1162.86967,3.22531,29.07174,0,0,0.58904,0
38.8,1165.44235,3.23328,29.13606,0,0,0.59039,0
38.9,1167.94296,3.24187,29.19857,0,0,0.59201,0
39,1170.1066,3.25,29.25266,0,0,0.59364,0
39.1,1173.09941,3.25828,29.32749,0,0,0.59539,0
39.2,1175.62199,3.26672,29.39055,0,0,0.59669,0
39.3,1178.02536,3.27469,29.45063,0,0,0.59823,0
39.4,1180.35516,3.28312,29.50888,0,0,0.59981,0
39.5,1183.00859,3.29141,29.57521,0,0,0.60116,0
39.6,1185.6636,3.30047,29.64159,0,0,0.60297,0
39.7,1187.56006,3.30812,29689,0,0,0.60435,0
39.8,1190.71109,3.31687,29.76778,0,0,0.60614,0
39.9,1192.53779,3.32484,29.81344,0,0,0.60746,0
40,1195.04072,3.33297,29.87602,0,0,0.60905,0
40.1,1197.52651,3.34172,29.93816,0,0,0.61016,0
40.2,1199.92523,3.34969,29.99813,0,0,0.61197,0
40.3,1202.68054,3.35906,30.06701,0,0,0.61362,0
40.4,1204.71958,3.36656,30.11799,0,0,0.61502,0
40.5,1207.19038,3.37531,30.17976,0,0,0.61676,0
40.6,1209.51943,3.38328,30.23799,0,0,0.61862,0
40.7,1212.19633,3.39156,30.30491,0,0,0.62,0
40.8,1214.49167,3.39984,30.36229,0,0,0.62152,0
40.9,1217.10431,3.40828,30.42761,0,0,0.62331,0
41,1219.18097,3.41672,30.47952,0,0,0.62479,0
41.1,1221.42928,3.42453,30.53573,0,0,0.62628,0
41.2,1224.47452,3.43375,30.61186,0,0,0.62786,0
41.3,1226.40468,3.44125,30.66012,0,0,0.62939,0
41.4,1229.13569,3.45031,30.72839,0,0,0.63118,0
41.5,1231.29068,3.45828,30.78227,0,0,0.63266,0
41.6,1233.97317,3.46687,30.84933,0,0,0.63417,0
41.7,1235.94403,3475,30.8986,0,0,0.63565,0
41.8,1238.42508,3.48266,30.96063,0,0,0.63733,0
41.9,1240.95464,3.49187,31.02387,0,0,0.63896,0
42,1243.02814,3.49984,31.0757,0,0,0.64042,0
42.1,1245.40264,3.50875,31.13507,0,0,0.64168,0
42.2,1247.46989,3.51656,31.18675,0,0,0.64338,0
42.3,1250.42265,3.52531,31.26057,0,0,0.64515,0
42.4,1252.21489,3.53328,31.30537,0,0,0.64664,0
42.5,1254.84401,3.54141,31.3711,0,0,0.64828,0
42.6,1257.11504,3.54984,31.42788,0,0,0.6497,0
42.7,1259.12512,3.55812,31.47813,0,0,0.65161,0
42.8,1261.95326,3.56719,31.54883,0,0,0.65296,0
42.9,1263.63104,3.57453,31.59078,0,0,0.65457,0
43,1266.26566,3.58391,31.65664,0,0,0.65622,0
43.1,1268.58214,3.59141,31.71455,0,0,0.65788,0
43.2,1270.89545,3.59969,31.77239,0,0,0.6597,0
43.3,1272.95721,3.60828,31.82393,0,0,0.66112,0
43.4,1275.45549,3.61641,31.88639,0,0,0.66291,0
43.5,1277.41937,3.62547,31.93548,0,0,0.66457,0
43.6,1279.62297,3.63266,31.99057,0,0,0.66595,0
43.7,1282.04282,3.64203,32.05107,0,0,0.66784,0
43.8,1284.49881,3.64984,32.11247,0,0,0.66919,0
43.9,1286.80039,3.65844,32.17001,0,0,0.67108,0
44,1288.84651,3.66672,32.22116,0,0,0.67233,0
44.1,1291.16606,3.67531,32.27915,0,0,0.67415,0
44.2,1292.9826,3.68359,32.32457,0,0,0.67533,0
44.3,1295.3233,3.69125,32.38308,0,0,677,0
44.4,1297.5473,3.70031,32.43868,0,0,0.67865,0
44.5,1299.56603,3.70812,32.48915,0,0,0.68025,0
44.6,1301.99455,3.71719,32.54986,0,0,0.68188,0
44.7,1304.01012,3.72469,32.60025,0,0,0.68353,0
44.8,1306.30927,3.73344,32.65773,0,0,0.68548,0
44.9,1308.30286,3.74187,32.70757,0,0,0.68699,0
45,1310.55592,3.74937,32.7639,0,0,0.68854,0
45.1,1312.75635,3.75828,32.81891,0,0,0.69032,0
45.2,1314.9702,3.76641,32.87426,0,0,0.69177,0
45.3,1317.01631,3.77547,32.92541,0,0,0.69364,0
45.4,1319.06634,3.78297,32.97666,0,0,0.69489,0
45.5,1321.21118,3.79187,33.03028,0,0,0.69689,0
45.6,1323.47271,3.79984,33.08682,0,0,0.69855,0
45.7,1325.72735,3.80828,33.14318,0,0,0.70015,0
45.8,1327.6441,3.81656,33.1911,0,0,0.70167,0
45.9,1329.85711,3825,33.24643,0,0,0.70338,0
46,1332.0772,3.83391,33.30193,0,0,0.70499,0
