Tiempo,Carga,Extension_de_traccion,Esfuerzo_de_traccion,Deformacion_dos,Deformacion_media,Desplazamiento_Deformacion_uno,Desplazamiento_Deformacion_dos
6.9,131.53082,0.57531,3.28827,0,0,0.11953,0
7,133.49151,0.58297,3.33729,0,0,0.12098,0
7.1,135.55876,0.59219,3.38897,0,0,0.12285,0
7.2,137.07591,0.59969,3.4269,0,0,0.12451,0
7.3,139.03659,0.60859,3.47591,0,0,0.12612,0
7.4,140.67128,0.61672,3.51678,0,0,0.12792,0
7.5,142.73463,0.62453,3.56837,0,0,0.12962,0
7.6,144.32856,0.63328,3.60821,0,0,0.13124,0
7.7,146.25869,0.64141,3.65647,0,0,0.13285,0
7.8,147.87378,0.65031,3.69684,0,0,0.13454,0
7.9,149.87914,0.65797,3.74698,0,0,0.13624,0
8,151.50678,0.66687,3.78767,0,0,0.13811,0
8.1,153.28722,0.67484,3.83218,0,0,0.14024,0
8.2,154.95091,0.68312,3.87377,0,0,0.14241,0
8.3,156.57227,0.69156,3.91431,0,0,0.14455,0
8.4,158.56744,0.7,3.96419,0,0,0.14681,0
8.5,160.47405,0.70891,4.01185,0,0,0.14799,0
8.6,162.23647,0.71625,4.05591,0,0,0.14908,0
8.7,163.97852,0.72531,4.09946,0,0,0.15137,0
8.8,165.97448,0.73328,4.14936,0,0,0.15321,0
8.9,167.95397,0.74187,4.19885,0,0,0.15445,0
9,169.48365,0.75,4.23709,0,0,0.15587,0
9.1,171.4937,0.75828,4.28734,0,0,0.15821,0
9.2,173.00145,0.76672,4.32504,0,0,0.16002,0
9.3,174.76935,0.77469,4.36923,0,0,0.1613,0
9.4,176.58272,0.78312,4.41457,0,0,0.16273,0
9.5,178.52302,0.79141,4.46308,0,0,0.16493,0
9.6,180.26037,0.80047,4.50651,0,0,0.16668,0
9.7,182.09489,0.80812,4.55237,0,0,0.16793,0
9.8,183.97721,0.81672,4.59943,0,0,0.16952,0
9.9,185.66911,0.82484,4.64173,0,0,0.17143,0
10,187.58121,0.83297,4.68953,0,0,0.17329,0
10.1,189.06152,0.84172,4.72654,0,0,0.1746,0
10.2,190.86078,0.84984,4.77152,0,0,0.17628,0
10.3,192.29015,0.85906,4.80725,0,0,0.18142,0
10.4,193.73128,0.86656,4.84328,0,0,0.17764,0
10.5,195.48116,0.87531,4.88703,0,0,0.18178,0
10.6,197.43245,0.88328,4.93581,0,0,0.18658,0
10.7,199.37668,0.89156,4.98442,0,0,0.18494,0
10.8,200.8178,0.89984,5.02044,0,0,0.18297,0
10.9,202.85607,0.90828,5.0714,0,0,0.18765,0
11,204.50095,0.91672,5.11252,0,0,0.19166,0
11.1,206.06352,0.92437,5.15159,0,0,0.18997,0
11.2,207.89884,0.93391,5.19747,0,0,0.19004,0
11.3,209.33526,0.94125,5.23338,0,0,0.19497,0
11.4,211.31476,0.95031,5.28287,0,0,0.19968,0
11.5,212.9087,0.95812,5.32272,0,0,0.19706,0
11.6,214.84273,0.96687,5.37107,0,0,0.19559,0
11.7,216345,975,5.40863,0,0,0.20055,0
11.8,218.23202,0.98266,5.4558,0,0,0.20421,0
11.9,220.16529,0.99187,5.50413,0,0,0.20231,0
12,221.80232,0.99984,5.54506,0,0,0.20201,0
12.1,223.92287,1.00891,5.59807,0,0,0.20665,0
12.2,225.4016,1.01656,5.63504,0,0,0.20937,0
12.3,227309,1.02531,5.68272,0,0,0.20824,0
12.4,228.91704,1.03328,5.72293,0,0,0.20851,0
12.5,230.69358,1.04141,5.76734,0,0,0.21254,0
12.6,232.4082,1.04984,5.8102,0,0,0.21521,0
12.7,234.26074,1.05812,5.85652,0,0,0.21416,0
12.8,236.13835,1.06719,5.90346,0,0,0.21503,0
12.9,237.77462,1.07453,5.94437,0,0,0.21871,0
13,239.73216,1.08391,5.9933,0,0,0.22095,0
13.1,241.46247,1.09156,6.03656,0,0,0.22024,0
13.2,243.19119,1.09969,6.07978,0,0,0.22154,0
13.3,244.7193,1.10828,6.11798,0,0,0.22496,0
13.4,246.79361,1.11641,6.16984,0,0,0.2267,0
13.5,248.49493,1.12547,6.21237,0,0,0.22648,0
13.6,249.88197,1.13266,6.24705,0,0,0.22766,0
13.7,251.84187,1.14203,6.29605,0,0,0.23076,0
13.8,253.38409,1.14984,6.3346,0,0,0.23244,0
13.9,255.47643,1.15844,6.38691,0,0,0.23255,0
14,257.02806,1.16656,6.4257,0,0,0.23396,0
14.1,259.05771,1.17531,6.47644,0,0,0.23718,0
14.2,260.34915,1.18359,6.50873,0,0,0.23839,0
14.3,262.18758,1.19109,6.55469,0,0,0.2388,0
14.4,264.04015,1.20047,6601,0,0,0.24048,0
14.5,265.91306,1.20797,6.64783,0,0,0.24296,0
14.6,267.70369,1.21719,6.69259,0,0,0.24435,0
14.7,269.08682,1.22469,6.72717,0,0,0.24452,0
14.8,271.05142,1.23359,6.77629,0,0,0.2465,0
14.9,272.59523,1.24187,6.81488,0,0,0.24894,0
15,274.39839,1.24937,6.85996,0,0,0.25025,0
15.1,276.25563,1.25828,6.90639,0,0,0.25086,0
15.2,277.89739,1.26641,6.94743,0,0,0.25255,0
15.3,279.68332,1.27531,6.99208,0,0,0.25485,0
15.4,281.03276,1.28297,7.02582,0,0,0.2558,0
15.5,283.02793,1.29187,7.0757,0,0,0.25658,0
15.6,284.6062,1.29984,7.11515,0,0,0.25845,0
15.7,286.25263,1.30828,7.15632,0,0,0.2607,0
15.8,287.80033,1.31656,7.19501,0,0,0.26157,0
15.9,289.52279,1325,7.23807,0,0,0.26243,0
16,291.17393,1.33391,7.27935,0,0,0.26409,0
16.1,292.66914,1.34109,7.31673,0,0,0.26588,0
16.2,294.64785,1.35031,7.3662,0,0,0.26707,0
16.3,296.37343,1.35828,7.40934,0,0,0.26841,0
16.4,298.10374,1.36687,7.45259,0,0,0.27019,0
16.5,299.45162,1375,7.48629,0,0,0.2721,0
16.6,301.26341,1.38328,7.53159,0,0,0.27318,0
16.7,303.09008,1.39172,7.57725,0,0,0.27447,0
16.8,304.73105,1.39969,7.61828,0,0,0.27644,0
16.9,306.45351,1.40812,7.66134,0,0,0.27815,0
17,308.20339,1.41656,7.70508,0,0,0.27914,0
17.1,309.96816,1.42547,7.7492,0,0,0.28073,0
17.2,311.5668,1.43312,7.78917,0,0,0.28248,0
17.3,313.28143,1.44187,7.83204,0,0,0.2843,0
17.4,314.84088,1.44984,7.87102,0,0,0.28543,0
17.5,316.68087,1.45797,7.91702,0,0,0.28691,0
17.6,318.60238,1.46672,7.96506,0,0,0.28866,0
17.7,320.21906,1.47469,8.00548,0,0,0.29034,0
17.8,321.96189,1.48406,8.04905,0,0,0.29153,0
17.9,323.4328,1.49156,8.08582,0,0,0.29318,0
18,325.2344,1.50031,8.13086,0,0,0.29496,0
18.1,326.81031,1.50828,8.17026,0,0,0.29657,0
18.2,328.86269,1.51656,8.22157,0,0,0.29799,0
18.3,330.26855,1525,8.25671,0,0,0.29916,0
18.4,332346,1.53328,8.30865,0,0,0.30122,0
18.5,333.63588,1.54172,8.3409,0,0,0.30271,0
18.6,335.26353,1.54953,8.38159,0,0,0.3039,0
18.7,337.41698,1.55891,8.43542,0,0,0.3057,0
18.8,338.80011,1.56641,8.47,0,0,0.30714,0
18.9,340.56646,1.57531,8.51416,0,0,0.30898,0
19,342.23406,1.58312,8.55585,0,0,0.31009,0
19.1,343.89305,1.59172,8.59733,0,0,0.31178,0
19.2,345.47837,1.6,8.63696,0,0,0.31338,0
19.3,347.12325,1.60766,8.67808,0,0,0.31497,0
19.4,348.93504,1.61687,8.72338,0,0,0.31637,0
19.5,350.63948,1.62484,8.76599,0,0,0.3179,0
19.6,352.36664,1.63375,8.80917,0,0,0.3197,0
19.7,353.80383,1.64172,8.8451,0,0,0.32097,0
19.8,355.76532,1.65031,8.89413,0,0,0.32266,0
19.9,357.19781,1.65828,8.92994,0,0,0.32411,0
20,359.24942,1.66641,8.98124,0,0,0.32589,0
20.1,360.55339,1.67484,9.01383,0,0,0.32724,0
20.2,362.45217,1.68312,9.0613,0,0,0.32876,0
20.3,364.0563,1.69219,9.10141,0,0,0.33023,0
20.4,365.54914,1.69937,9.13873,0,0,0.33171,0
20.5,367.38836,1.70891,9.18471,0,0,0.33366,0
20.6,369.10691,1.71656,9.22767,0,0,0.33481,0
20.7,371.18907,1.72484,9.27973,0,0,0.33683,0
20.8,372.48444,1.73328,9.31211,0,0,0.33811,0
20.9,374.17947,1.74141,9.35449,0,0,0.33966,0
21,375.97246,1.75047,9.39931,0,0,0.34118,0
21.1,377.52094,1.75766,9.43802,0,0,0.34257,0
21.2,379.20577,1.76703,9.48014,0,0,0.34413,0
21.3,380.84516,1.77484,9.52113,0,0,0.34571,0
21.4,382.66166,1.78359,9.56654,0,0,0.3473,0
21.5,384.01659,1.79172,9.60042,0,0,0.34869,0
21.6,385.94594,1.80031,9.64865,0,0,0.35041,0
21.7,387.5046,1.80859,9.68762,0,0,0.35193,0
21.8,389.22315,1.81609,9.73058,0,0,0.3533,0
21.9,390.87194,1.82547,9.7718,0,0,0.35487,0
22,392.2441,1.83297,9.8061,0,0,0.35643,0
22.1,394.1515,1.84219,9.85379,0,0,0.35812,0
22.2,395.76893,1.84969,9.89422,0,0,0.35933,0
22.3,397.45849,1.85859,9.93646,0,0,0.36097,0
22.4,399.09319,1.86687,9.97733,0,0,0.36269,0
22.5,400.78196,1.87453,10.01955,0,0,0.36411,0
22.6,402.21289,1.88328,10.05532,0,0,0.36545,0
22.7,404.03954,1.89156,10.10099,0,0,0.36706,0
22.8,405.59978,1.90031,10.13999,0,0,0.36871,0
22.9,407.31914,1.90797,10.18298,0,0,0.37006,0
23,408.76968,1.91687,10.21924,0,0,0.37172,0
23.1,410.57207,1.92484,10.2643,0,0,0.37309,0
23.2,412.4959,1.93328,10.3124,0,0,0.3749,0
23.3,413.88376,1.94156,10.34709,0,0,0.37628,0
23.4,415.73313,1.95,10.39333,0,0,0.37785,0
23.5,417.03871,1.95891,10.42597,0,0,0.37929,0
23.6,418.81604,1.96609,10.4704,0,0,0.3808,0
23.7,420.54709,1.97531,10.51368,0,0,0.3824,0
23.8,422.20685,1.98328,10.55517,0,0,0.38393,0
23.9,423.93324,1.99187,10.59833,0,0,0.38576,0
24,425.34927,2,10.63373,0,0,0.38703,0
24.1,427.15166,2.00828,10.67879,0,0,0.38885,0
24.2,428.6116,2.01672,10.71529,0,0,0.38985,0
24.3,430.56682,2.02469,10.76417,0,0,0.39164,0
24.4,431.84496,2.03312,10.79612,0,0,0.39291,0
24.5,433.41303,2.04141,10.83533,0,0,0.39433,0
24.6,435.18487,2.05047,10.87962,0,0,0.39611,0
24.7,436.56095,2.05812,10.91402,0,0,0.39759,0
24.8,438.25987,2.06687,10.9565,0,0,0.39935,0
24.9,439846,2.07484,10.99615,0,0,0.40065,0
25,441.61077,2.08297,11.04027,0,0,0.40207,0
25.1,443.29092,2.09172,11.08227,0,0,0.4036,0
25.2,444.73596,2.09969,11.1184,0,0,0.40519,0
25.3,446.34398,2.10906,11.1586,0,0,0.4068,0
25.4,447.8862,2.11656,11.19715,0,0,0.4082,0
25.5,449.81553,2.12531,11.24539,0,0,0.40977,0
25.6,451.13051,2.13312,11.27826,0,0,0.41142,0
25.7,452.97835,2.14156,11.32446,0,0,0.41304,0
25.8,454.5731,2.14984,11.36433,0,0,0.41425,0
25.9,456.21875,2.15828,11.40547,0,0,0.41609,0
26,457.70374,2.16672,11.44259,0,0,0.41717,0
26.1,459.18562,2.17437,11.47964,0,0,0.41872,0
26.2,460.94572,2.18391,11.52364,0,0,0.42059,0
26.3,462.15095,2.19125,11.55377,0,0,0.42181,0
26.4,464.0474,2.20031,11.60118,0,0,0.42368,0
26.5,465.55982,2.20812,11639,0,0,0.42484,0
26.6,467.36063,2.21687,11.68402,0,0,0.42664,0
26.7,468.83388,2225,11.72085,0,0,0.42794,0
26.8,470.63394,2.23281,11.76585,0,0,0.42962,0
26.9,472.14166,2.24203,11.80354,0,0,0.43112,0
27,473.75443,2.24984,11.84386,0,0,0.43277,0
27.1,475.26686,2.25891,11.88167,0,0,0.43425,0
27.2,476.69308,2.26672,11.91733,0,0,0.4356,0
27.3,478.60285,2.27547,11.96507,0,0,0.4374,0
27.4,479.67881,2.28328,11.99197,0,0,0.43867,0
27.5,481.75389,2.29125,12.04385,0,0,0.4403,0
27.6,483358,2.29984,12.08395,0,0,0.44191,0
27.7,484.78818,2.30812,12.1197,0,0,0.44355,0
27.8,486.33195,2.31719,12.1583,0,0,0.44494,0
27.9,487.69629,2.32453,12.19241,0,0,0.44629,0
28,489.61625,2.33391,12.24041,0,0,448,0
28.1,491.02288,2.34156,12.27557,0,0,0.44914,0
28.2,492.69283,2.34984,12.31732,0,0,0.4509,0
28.3,493.88083,2.35828,12.34702,0,0,0.45224,0
28.4,495.83525,2.36641,12.39588,0,0,0.45384,0
28.5,497.31559,2.37547,12.43289,0,0,0.45541,0
28.6,498.53022,2.38266,12.46326,0,0,0.45687,0
28.7,500.17433,2.39187,12.50436,0,0,0.45846,0
28.8,501.80354,2.39969,12.54509,0,0,0.45999,0
28.9,503.58712,2.40844,12.58968,0,0,0.46158,0
29,504.97651,2.41672,12.62441,0,0,0.46297,0
29.1,506.73578,2.42531,12.66839,0,0,0.46476,0
29.2,508.06645,2.43375,12.70166,0,0,0.46563,0
29.3,509.5969,2.44109,12.73992,0,0,0.46706,0
29.4,511.06466,2.45031,12.77662,0,0,0.46891,0
29.5,512.72209,2.45797,12.81805,0,0,0.47034,0
29.6,514.26431,2.46719,12.85661,0,0,0.4717,0
29.7,515.67955,2.47469,12.89199,0,0,0.47323,0
29.8,517.4459,2.48359,12.93615,0,0,0.47501,0
29.9,518.9654,2.49172,12.97413,0,0,0.47655,0
30,520.56718,2.49937,13.01418,0,0,0.47771,0
30.1,521.94716,2.50828,13.04868,0,0,0.47939,0
30.2,523.56152,2.51656,13.08904,0,0,0.48095,0
30.3,525.19855,2.52547,13.12996,0,0,0.48204,0
30.4,526.52606,2.53312,13.16315,0,0,0.48343,0
30.5,528.1576,2.54187,13.20394,0,0,0.48493,0
30.6,529.79072,2.54984,13.24477,0,0,0.48653,0
30.7,531.31962,2.55828,13.28299,0,0,0.48813,0
30.8,532.62673,2.56656,13.31567,0,0,0.48955,0
30.9,534.39466,2575,13.35987,0,0,0.49114,0
31,535.60068,2.58391,13.39002,0,0,0.49284,0
31.1,537.26514,2.59109,13.43163,0,0,0.49399,0
31.2,538.62557,2.60016,13.46564,0,0,0.49571,0
31.3,540.42717,2.60828,13.51068,0,0,0.4971,0
31.4,541.83146,2.61687,13.54579,0,0,0.49871,0
31.5,543.18872,2625,13.57972,0,0,0.50003,0
31.6,544.69332,2.63328,13.61733,0,0,0.50187,0
31.7,546.38917,2.64187,13.65973,0,0,0.50317,0
31.8,547.74801,2.64969,13.6937,0,0,0.50459,0
31.9,549.3239,2.65828,13.7331,0,0,0.50649,0
32,550.89435,2.66641,13.77236,0,0,0.50788,0
32.1,552.25869,2.67547,13.80647,0,0,0.50952,0
32.2,553.73195,2.68312,13.8433,0,0,0.51066,0
32.3,555.54216,2.69187,13.88855,0,0,0.51245,0
32.4,556.90021,2.69984,13.92251,0,0,0.51408,0
32.5,558.48868,2.70797,13.96222,0,0,0.5155,0
32.6,559.80287,2.71672,13.99507,0,0,0.51703,0
32.7,561.29256,2.72469,14.03231,0,0,0.51854,0
32.8,562.8387,2.73406,14.07097,0,0,0.52019,0
32.9,564.0361,2.74156,14.1009,0,0,0.52156,0
33,565.85576,2.75031,14.14639,0,0,0.52321,0
33.1,567.20595,2.75828,14.18015,0,0,0.52465,0
33.2,568.93546,2.76656,14.22339,0,0,0.52635,0
33.3,570.14464,2.77484,14.25362,0,0,0.5276,0
33.4,571.70568,2.78328,14.29264,0,0,0.52915,0
33.5,573.10527,2.79187,14.32763,0,0,0.53073,0
33.6,574.56754,2.79953,14.36419,0,0,0.53243,0
33.7,576.20616,2.80891,14.40515,0,0,0.53401,0
33.8,577.23275,2.81625,14.43082,0,0,0.53515,0
33.9,579.22793,2.82531,14.4807,0,0,0.53702,0
34,580.41201,2.83312,14.5103,0,0,0.53838,0
34.1,581.84452,2.84172,14.54611,0,0,0.53994,0
34.2,583.27233,2.85,14.58181,0,0,0.54141,0
34.3,584.78084,2.85766,14.61952,0,0,0.54299,0
34.4,586.22197,2.86687,14.65555,0,0,0.54463,0
34.5,587.66701,2.87469,14.69168,0,0,0.54603,0
34.6,589.05487,2.88391,14.72637,0,0,0.54764,0
34.7,590.41916,2.89172,14.76048,0,0,0.54917,0
34.8,592.06956,2.90047,14.80174,0,0,0.55074,0
34.9,593.43232,2.90828,14.83581,0,0,0.55224,0
35,595.03173,2.91641,14.87579,0,0,0.55383,0
35.1,596.48855,2.92484,14.91221,0,0,0.55532,0
35.2,597.70476,2.93312,14.94262,0,0,0.55693,0
35.3,599.30575,2.94219,14.98264,0,0,0.55845,0
35.4,600.54078,2.94953,15.01352,0,0,0.55976,0
35.5,602.04146,2.95891,15.05104,0,0,0.56145,0
35.6,603.04767,2.96641,15.07619,0,0,0.56349,0
35.7,604.5836,2.97484,15.11459,0,0,0.56492,0
35.8,605.99651,2.98328,15.14991,0,0,0.5663,0
35.9,607.51289,2.99141,15.18782,0,0,0.56789,0
36,608.75653,3.00047,15.21891,0,0,0.56941,0
36.1,609.94299,3.00766,15.24858,0,0,0.57077,0
36.2,611.74929,3.01687,15.29373,0,0,0.5726,0
36.3,613.08071,3.02484,15.32702,0,0,0.57394,0
36.4,614.80235,3.03344,15.37006,0,0,0.57542,0
36.5,615.67067,3.04156,15.39177,0,0,0.57692,0
36.6,617.21131,3.05031,15.43028,0,0,0.57851,0
36.7,618.82799,3.05859,15.4707,0,0,0.58003,0
36.8,619.86865,3.06609,15.49672,0,0,0.58134,0
36.9,621.54564,3.07531,15.53864,0,0,0.58301,0
37,622.95464,3.08297,15.57387,0,0,0.58436,0
37.1,624.31116,3.09219,15.60778,0,0,0.58611,0
37.2,625.75229,3.09984,15.64381,0,0,0.58778,0
37.3,627.28352,3.10859,15.68209,0,0,0.58919,0
37.4,628.28031,3.11672,15.70701,0,0,0.59064,0
37.5,629.73164,3.12453,15.74329,0,0,0.59251,0
37.6,631.19708,3.13328,15.77993,0,0,0.59388,0
37.7,632.68128,3.14141,15.81703,0,0,0.59561,0
37.8,634.08245,3.15031,15.85206,0,0,0.59679,0
37.9,635.30337,3.15797,15.88258,0,0,0.59827,0
38,636.82916,3.16687,15.92073,0,0,0.60011,0
38.1,638.10805,3.17484,15.9527,0,0,0.6013,0
38.2,639.63854,3.18312,15.99096,0,0,0.60319,0
38.3,640.81321,3.19156,16.02033,0,0,0.60457,0
38.4,642.3797,3.2,16.05949,0,0,0.60639,0
38.5,643.73622,3.20906,16.0934,0,0,0.6076,0
38.6,644.92268,3.21625,16.12307,0,0,0.60903,0
38.7,646.16241,3.22531,16.15406,0,0,0.61092,0
38.8,647.6576,3.23328,16.19144,0,0,0.6123,0
38.9,649.06972,3.24187,16.22674,0,0,0.61393,0
39,650.33375,3.25,16.25834,0,0,0.61546,0
39.1,651.82112,3.25828,16.29553,0,0,0.61712,0
39.2,652.96837,3.26672,16.32421,0,0,0.61863,0
39.3,654.46123,3.27469,16.36153,0,0,0.6201,0
39.4,655.71428,3.28328,16.39286,0,0,0.62178,0
39.5,657.03313,3.29141,16.42583,0,0,0.62341,0
39.6,658.41237,3.30047,16.46031,0,0,0.62506,0
39.7,659.43189,3.30812,16.4858,0,0,0.62615,0
39.8,660.94669,3.31687,16.52367,0,0,0.62822,0
39.9,662.13314,3.32484,16.55333,0,0,0.62936,0
40,663.63853,3.33297,16.59096,0,0,0.63111,0
40.1,665.02872,3.34172,16.62572,0,0,0.63272,0
40.2,666.55367,3.34984,16.66384,0,0,634,0
40.3,667.6265,3.35906,16.69066,0,0,0.63583,0
40.4,668.9148,3.36656,16.72287,0,0,0.63741,0
40.5,670.45623,3.37531,16.76141,0,0,0.63896,0
40.6,671.45149,3.38328,16.78629,0,0,0.64032,0
40.7,672.82128,3.39156,16.82053,0,0,0.64211,0
40.8,674.22087,3.39984,16.85552,0,0,0.64367,0
40.9,675.37441,3.40828,16.88436,0,0,0.64513,0
41,676.68152,3.41687,16.91704,0,0,0.64671,0
41.1,678.00279,3.42453,16.95007,0,0,0.64825,0
41.2,679.25034,3.43375,16.98126,0,0,0.64994,0
41.3,680.55121,3.44141,17.01378,0,0,0.65124,0
41.4,681.94061,3.45031,17.04852,0,0,0.65309,0
41.5,683.07924,3.45828,17.07698,0,0,0.65462,0
41.6,684.49606,3.46687,17.1124,0,0,0.65623,0
41.7,685.41607,3475,17.1354,0,0,0.65752,0
41.8,686.8917,3.48266,17.17229,0,0,0.65908,0
41.9,688.12752,3.49187,17.20319,0,0,0.66097,0
42,689.34998,3.49984,17.23375,0,0,0.66223,0
42.1,690.7104,3.50891,17.26776,0,0,0.66394,0
42.2,691.72522,3.51656,17.29313,0,0,0.66539,0
42.3,693.15773,3.52531,17.32894,0,0,0.66718,0
42.4,694.29637,3.53328,17.35741,0,0,0.6688,0
42.5,695.72185,3.54141,17.39305,0,0,0.67035,0
42.6,696.90044,3.55,17.42251,0,0,0.67172,0
42.7,698.1472,3.55828,17.45368,0,0,0.67357,0
42.8,699.41832,3.56719,17.48546,0,0,0.6752,0
42.9,700.63844,3.57453,17.51596,0,0,0.67672,0
43,701.65559,3.58391,17.54139,0,0,0.67823,0
43.1,703.06538,3.59141,17.57664,0,0,0.67977,0
43.2,704.25263,3.59984,17.60632,0,0,0.68169,0
43.3,705.38814,3.60828,17.6347,0,0,0.68283,0
43.4,706.66391,3.61641,17.6666,0,0,0.68485,0
43.5,707.87775,3.62547,17.69694,0,0,0.68621,0
43.6,708.62849,3.63266,17.71571,0,0,0.68765,0
43.7,710.18324,3.64203,17.75458,0,0,0.68932,0
43.8,711.57422,3.64984,17.78936,0,0,0.69123,0
43.9,712.84217,3.65844,17.82105,0,0,0.69291,0
44,713.55845,3.66672,17.83896,0,0,0.69429,0
44.1,715.14612,3.67531,17.87865,0,0,0.69582,0
44.2,716.06296,3.68359,17.90157,0,0,0.69744,0
44.3,717.35755,3.69109,17.93394,0,0,0.69908,0
44.4,718.56282,3.70031,17.96407,0,0,0.70083,0
44.5,719.5353,3.70797,17.98838,0,0,0.70234,0
44.6,720.8487,3.71719,18.02122,0,0,0.7039,0
44.7,721.90664,3.72469,18.04767,0,0,0.70556,0
44.8,723.23647,3.73359,18.08091,0,0,0.70737,0
44.9,724.36337,3.74187,18.10909,0,0,0.70876,0
45,725.61563,3.74937,18.14039,0,0,0.71059,0
45.1,726.63594,3.75828,18.1659,0,0,0.71206,0
45.2,727.64214,3.76641,18.19105,0,0,0.7137,0
45.3,729.01668,3.77547,18.22542,0,0,0.71544,0
45.4,729.89748,3.78297,18.24744,0,0,0.71682,0
45.5,731.27593,3.79187,18.2819,0,0,0.7186,0
45.6,732.21005,3.79984,18.30525,0,0,0.71998,0
45.7,733.32046,3.80828,18.33301,0,0,0.72196,0
45.8,734.32587,3.81656,18.35815,0,0,0.72351,0
45.9,735.56481,3825,18.38912,0,0,0.72524,0
46,736.70112,3.83406,18.41753,0,0,0.72671,0
46.1,737.93926,3.84125,18.44848,0,0,0.72817,0
46.2,738.86244,3.85016,18.47156,0,0,0.72983,0
46.3,739.82552,3.85812,18.49564,0,0,0.73164,0
46.4,741.03232,3.86687,18.52581,0,0,0.73324,0
46.5,742.09259,3875,18.55231,0,0,0.7349,0
