Tiempo,Carga,Extension_de_traccion,Esfuerzo_de_traccion,Deformacion_dos,Deformacion_media,Desplazamiento_Deformacion_uno,Desplazamiento_Deformacion_dos
4.7,87.47592,0.39172,2.1869,0,0,0.07647,0
4.8,89.70932,0.40047,2.24273,0,0,0.07842,0
4.9,91.01958,0.40828,2.27549,0,0,0.07972,0
5,93.04139,0.41641,2.32603,0,0,0.08146,0
5.1,94.75131,0.42484,2.36878,0,0,0.08292,0
5.2,96.72453,0.43312,2.41811,0,0,0.08462,0
5.3,98.50105,0.44219,2.46253,0,0,0.08635,0
5.4,99.89595,0.44953,2.4974,0,0,0.08757,0
5.5,102.1411,0.45891,2.55353,0,0,0.08936,0
5.6,103.65668,0.46656,2.59142,0,0,0.09072,0
5.7,105.63539,0.47469,2.64088,0,0,0.09274,0
5.8,107.31083,0.48328,2.68277,0,0,0.09402,0
5.9,109.27856,0.49125,2.73196,0,0,0.09563,0
6,111.03785,0.50047,2.77595,0,0,0.09739,0
6.1,112.69997,0.50766,2.8175,0,0,0.09895,0
6.2,114.34015,0.51703,2.8585,0,0,0.10052,0
6.3,116.30162,0.52484,2.90754,0,0,0.10215,0
6.4,118.27641,0.53359,2.95691,0,0,0.10399,0
6.5,119.49732,0.54156,2.98743,0,0,0.10555,0
6.6,121.50661,0.55031,3.03767,0,0,0.10747,0
6.7,123117,0.55859,3.07792,0,0,0.10899,0
6.8,124.51815,0.56609,3.11295,0,0,0.1114,0
6.9,125.59097,0.57531,3.13977,0,0,0.11484,0
7,127.17551,0.58297,3.17939,0,0,0.11725,0
7.1,128.8533,0.59219,3.22133,0,0,0.11895,0
7.2,130.41589,0.59969,3.2604,0,0,0.12117,0
7.3,132.12737,0.60859,3.30318,0,0,0.12338,0
7.4,133.62963,0.61672,3.34074,0,0,0.12491,0
7.5,135356,0.62453,3.3839,0,0,0.12722,0
7.6,136.68507,0.63328,3.41713,0,0,0.12888,0
7.7,138.48277,0.64141,3.46207,0,0,0.13055,0
7.8,140.31728,0.65047,3.50793,0,0,0.13255,0
7.9,141.7106,0.65797,3.54277,0,0,0.13396,0
8,143.46049,0.66687,3.58651,0,0,0.1356,0
8.1,145.11242,675,3.62781,0,0,0.13744,0
8.2,147.10367,0.68312,3.67759,0,0,0.13939,0
8.3,148.61062,0.69156,3.71527,0,0,0.14064,0
8.4,150.42163,0.7,3.76054,0,0,0.14237,0
8.5,152.08296,0.70891,3.80207,0,0,0.14438,0
8.6,153.67612,0.71625,3.8419,0,0,0.14551,0
8.7,155.48243,0.72531,3.88706,0,0,0.14737,0
8.8,157.19313,0.73328,3.92983,0,0,0.14881,0
8.9,159.22278,0.74187,3.98057,0,0,0.15031,0
9,160.56204,0.75,4.01405,0,0,0.15193,0
9.1,162.50862,0.75828,4.06272,0,0,0.1534,0
9.2,164.18797,0.76672,4.1047,0,0,0.1552,0
9.3,165.69258,0.77469,4.14231,0,0,0.1569,0
9.4,167.6039,0.78328,4.1901,0,0,0.15837,0
9.5,169.24171,0.79141,4.23104,0,0,0.15988,0
9.6,170.98846,0.80047,4.27471,0,0,0.16171,0
9.7,172.7164,0.80812,4.31791,0,0,0.16296,0
9.8,174.49529,0.81672,4.36238,0,0,0.16465,0
9.9,176.0665,0.82484,4.40166,0,0,0.16617,0
10,177.99113,0.83297,4.44978,0,0,0.16782,0
10.1,179.44637,0.84172,4.48616,0,0,0.16927,0
10.2,181.30362,0.84969,4.53259,0,0,0.17115,0
10.3,183.13657,0.85906,4.57841,0,0,0.17237,0
10.4,184.60199,0.86656,4.61505,0,0,0.17383,0
10.5,186.40752,0.87547,4.66019,0,0,0.17568,0
10.6,188.35645,0.88328,4.70891,0,0,0.17729,0
10.7,189.83284,0.89156,4.74582,0,0,0.17875,0
10.8,191.46048,0.89984,4.78651,0,0,0.1801,0
10.9,193.18842,0.90828,4.82971,0,0,0.18188,0
11,194.8231,0.91672,4.87058,0,0,0.1834,0
11.1,196.63647,0.92453,4.91591,0,0,0.18476,0
11.2,198.3315,0.93391,4.95829,0,0,0.18678,0
11.3,199.84627,0.94125,4.99616,0,0,0.1882,0
11.4,201.98487,0.95031,5.04962,0,0,0.18967,0
11.5,203.27396,0.95812,5.08185,0,0,0.19121,0
11.6,205.05833,0.96687,5.12646,0,0,0.1927,0
11.7,206.84975,975,5.17124,0,0,0.19414,0
11.8,208.40215,0.98266,5.21005,0,0,0.19563,0
11.9,210.2257,0.99187,5.25564,0,0,0.19732,0
12,211.93484,0.99984,5.29837,0,0,0.19871,0
12.1,213.56873,1.00891,5.33922,0,0,0.20041,0
12.2,215.07961,1.01672,5.37699,0,0,0.2017,0
12.3,217.00973,1.02531,5.42524,0,0,0.20329,0
12.4,218.46809,1.03328,5.4617,0,0,0.20472,0
12.5,220.42252,1.04141,5.51056,0,0,0.20615,0
12.6,221.95925,1.04984,5.54898,0,0,0.20772,0
12.7,223.78436,1.05812,5.59461,0,0,0.20909,0
12.8,225.34069,1.06719,5.63352,0,0,0.21072,0
12.9,226.82727,1.07453,5.67068,0,0,0.21198,0
13,228.58656,1.08391,5.71466,0,0,0.21356,0
13.1,230.27768,1.09156,5.75694,0,0,0.21506,0
13.2,232.29322,1.09984,5.80733,0,0,0.21664,0
13.3,233.81035,1.10828,5.84526,0,0,0.21818,0
13.4,235.61588,1.11641,5.8904,0,0,0.21971,0
13.5,237.46057,1.12547,5.93651,0,0,0.22124,0
13.6,238.75518,1.13266,5.96888,0,0,0.22226,0
13.7,240.68921,1.14203,6.01723,0,0,224,0
13.8,242.21262,1.14984,6.05532,0,0,0.22529,0
13.9,244.19054,1.15844,6.10476,0,0,0.22698,0
14,245.76804,1.16656,6.1442,0,0,0.22826,0
14.1,247.35492,1.17531,6.18387,0,0,0.22996,0
14.2,249.08835,1.18359,6.22721,0,0,0.23122,0
14.3,250.64233,1.19109,6.26606,0,0,0.23249,0
14.4,252.3107,1.20031,6.30777,0,0,0.23411,0
14.5,253.96654,1.20797,6.34916,0,0,0.23552,0
14.6,255.90844,1.21719,6.39771,0,0,0.23699,0
14.7,257.20538,1.22469,6.43013,0,0,0.23828,0
14.8,258.96309,1.23359,6.47408,0,0,0.24003,0
14.9,260.53665,1.24172,6.51342,0,0,0.24132,0
15,262.53653,1.24953,6.56341,0,0,0.24276,0
15.1,263.86168,1.25828,6.59654,0,0,0.24386,0
15.2,265.71499,1.26641,6.64287,0,0,0.24572,0
15.3,267.42963,1.27547,6.68574,0,0,0.24698,0
15.4,268.93658,1.28297,6.72341,0,0,0.24838,0
15.5,270.6371,1.29187,6.76593,0,0,0.24998,0
15.6,272.2475,1.29984,6.80619,0,0,0.25114,0
15.7,274.34453,1.30828,6.85861,0,0,0.25286,0
15.8,275.64068,1.31656,6.89102,0,0,0.25402,0
15.9,277.22521,1325,6.93063,0,0,0.2557,0
16,278.93279,1.33391,6.97332,0,0,0.25703,0
16.1,280.57217,1.34125,7.0143,0,0,0.25859,0
16.2,282.20217,1.35031,7.05505,0,0,0.2599,0
16.3,283.95832,1.35828,7.09896,0,0,0.2612,0
16.4,285.67843,1.36687,7.14196,0,0,0.26269,0
16.5,287.07488,1375,7.17687,0,0,0.26419,0
16.6,288.96739,1.38328,7.22418,0,0,0.26558,0
16.7,290.44615,1.39172,7.26115,0,0,0.26692,0
16.8,292.28302,1.39969,7.30708,0,0,0.26835,0
16.9,293.89574,1.40812,7.34739,0,0,0.26964,0
17,295.33687,1.41641,7.38342,0,0,0.27131,0
17.1,296.92142,1.42547,7.42304,0,0,0.27272,0
17.2,298.67522,1.43312,7.46688,0,0,0.27377,0
17.3,300.44783,1.44187,7.5112,0,0,0.27544,0
17.4,301.88505,1.44984,7.54713,0,0,0.27692,0
17.5,303.66941,1.45797,7.59174,0,0,0.27826,0
17.6,305.34954,1.46672,7.63374,0,0,0.27967,0
17.7,306.81733,1.47469,7.67043,0,0,0.28105,0
17.8,308.75686,1.48406,7.71892,0,0,0.28258,0
17.9,310.2019,1.49156,7.75505,0,0,0.28386,0
18,312.20568,1.50031,7.80514,0,0,0.2854,0
18.1,313.40937,1.50828,7.83523,0,0,0.28665,0
18.2,315.36142,1.51656,7.88404,0,0,0.28836,0
18.3,316.71009,1525,7.91775,0,0,0.28983,0
18.4,318.76951,1.53328,7.96924,0,0,0.29119,0
18.5,320.07585,1.54187,8.0019,0,0,0.29233,0
18.6,321.77479,1.54953,8.04437,0,0,0.2938,0
18.7,323.56621,1.55875,8.08916,0,0,0.29537,0
18.8,324.97286,1.56625,8.12432,0,0,0.29672,0
18.9,326.88261,1.57531,8.17206,0,0,0.29829,0
19,328.12392,1.58312,8.2031,0,0,0.29935,0
19.1,329.89339,1.59187,8.24733,0,0,0.3009,0
19.2,331.65659,1.6,8.29141,0,0,0.30229,0
19.3,333.20587,1.60766,8.33015,0,0,0.30365,0
19.4,334.91736,1.61687,8.37293,0,0,0.30508,0
19.5,336.55439,1.62484,8.41386,0,0,0.30671,0
19.6,338251,1.63391,8.45627,0,0,0.30797,0
19.7,339.92799,1.64172,8.4982,0,0,0.30927,0
19.8,341.38481,1.65031,8.53462,0,0,0.31063,0
19.9,342.89018,1.65828,8.57225,0,0,0.31199,0
20,344.77564,1.66641,8.61939,0,0,0.31357,0
20.1,346.24969,1.67484,8.65624,0,0,0.31477,0
20.2,347.95254,1.68312,8.69881,0,0,0.31634,0
20.3,349.65307,1.69219,8.74133,0,0,0.31769,0
20.4,351.0558,1.69953,8.77639,0,0,0.31865,0
20.5,352.90206,1.70891,8.82255,0,0,0.32022,0
20.6,354.18568,1.71656,8.85464,0,0,0.32134,0
20.7,356.13854,1.72469,8.90346,0,0,0.32247,0
20.8,357.24817,1.73328,8.9312,0,0,0.32318,0
20.9,358.65405,1.74125,8.96635,0,0,0.32422,0
21,360.27932,1.75047,9.00698,0,0,0.32573,0
21.1,362.05822,1.75766,9.05146,0,0,0.32703,0
21.2,363.54635,1.76703,9.08866,0,0,0.3285,0
21.3,365.02352,1.77484,9.12559,0,0,0.32992,0
21.4,366.85492,1.78359,9.17137,0,0,0.33134,0
21.5,368.61813,1.79172,9.21545,0,0,0.33257,0
21.6,370.33823,1.80031,9.25846,0,0,0.33413,0
21.7,371.78877,1.80859,9.29472,0,0,0.3357,0
21.8,373.39053,1.81609,9.33476,0,0,0.33676,0
21.9,375.01662,1.82531,9.37542,0,0,0.33832,0
22,376.49849,1.83297,9.41246,0,0,0.33968,0
22.1,378.44977,1.84219,9.46124,0,0,0.34119,0
22.2,379.59232,1.84969,9.48981,0,0,0.34252,0
22.3,381.40176,1.85859,9.53504,0,0,0.34413,0
22.4,383.12108,1.86687,9.57803,0,0,0.34532,0
22.5,384.74323,1.87453,9.61858,0,0,347,0
22.6,386.27605,1.88328,9.6569,0,0,0.34845,0
22.7,388.15525,1.89141,9.70388,0,0,0.34983,0
22.8,389.49372,1.90031,9.73734,0,0,0.35118,0
22.9,391.1464,1.90797,9.77866,0,0,0.35251,0
23,393.00993,1.91687,9.82525,0,0,0.35409,0
23.1,394.32957,1.92484,9.85824,0,0,0.35532,0
23.2,396.02541,1.93328,9.90064,0,0,0.35712,0
23.3,397.59818,1.94156,9.93995,0,0,0.35836,0
23.4,399.17096,1.95,9.97927,0,0,0.35998,0
23.5,400.80878,1.95906,10.02022,0,0,0.36135,0
23.6,402.14569,1.96625,10.05364,0,0,0.36253,0
23.7,403876,1.97531,10.0969,0,0,0.36425,0
23.8,405.61412,1.98328,10.14035,0,0,0.36558,0
23.9,407.28562,1.99187,10.18214,0,0,0.36709,0
24,408.56218,2,10.21405,0,0,0.36839,0
24.1,410.40927,2.00828,10.26023,0,0,0.36973,0
24.2,412.00318,2.01672,10.30008,0,0,0.37107,0
24.3,413536,2.02469,10.3384,0,0,0.37251,0
24.4,415.11976,2.03312,10.37799,0,0,0.37392,0
24.5,416.77873,2.04141,10.41947,0,0,0.37535,0
24.6,418.47848,2.05047,10.46196,0,0,0.37703,0
24.7,419.90862,2.05812,10.49772,0,0,0.37825,0
24.8,421.61699,2.06687,10.54043,0,0,0.3798,0
24.9,423.05025,2.07484,10.57626,0,0,0.38118,0
25,424.81036,2.08297,10.62026,0,0,0.38255,0
25.1,426.22089,2.09172,10.65552,0,0,0.38397,0
25.2,427.81094,2.09984,10.69527,0,0,0.38552,0
25.3,429.53496,2.10906,10.73837,0,0,0.38691,0
25.4,431.03565,2.11656,10.77589,0,0,0.38836,0
25.5,432.65857,2.12531,10.81646,0,0,0.38966,0
25.6,434.04954,2.13312,10.85124,0,0,0.39118,0
25.7,436.00556,2.14156,10.90014,0,0,0.39281,0
25.8,437.31579,2.14984,10.93289,0,0,0.39416,0
25.9,439.01945,2.15828,10.97549,0,0,0.39557,0
26,440.59302,2.16672,11.01483,0,0,0.39687,0
26.1,441.96127,2.17437,11.04903,0,0,0.39823,0
26.2,443.78871,2.18391,11.09472,0,0,0.39987,0
26.3,445.01042,2.19125,11.12526,0,0,0.40113,0
26.4,446.75013,2.20031,11.16875,0,0,0.40284,0
26.5,448.14269,2.20812,11.20357,0,0,0.40394,0
26.6,449.73819,2.21687,11.24345,0,0,0.40553,0
26.7,451.19966,2225,11.27999,0,0,0.40702,0
26.8,452.97462,2.23266,11.32437,0,0,0.40832,0
26.9,454.37738,2.24187,11.35943,0,0,0.40982,0
27,456.05986,2.24984,11.4015,0,0,0.4108,0
27.1,457.45317,2.25891,11.43633,0,0,0.41266,0
27.2,459.01188,2.26656,11.4753,0,0,0.41388,0
27.3,460.85264,2.27531,11.52132,0,0,0.41544,0
27.4,462.01008,2.28328,11.55025,0,0,0.41697,0
27.5,463.96372,2.29141,11.59909,0,0,0.41839,0
27.6,465.29905,2.29984,11.63248,0,0,0.41986,0
27.7,466.73394,2.30812,11.66835,0,0,0.42115,0
27.8,468.55356,2.31719,11.71384,0,0,0.42258,0
27.9,469.86225,2.32453,11.74656,0,0,0.4239,0
28,471.58864,2.33391,11.78972,0,0,0.42541,0
28.1,473.23508,2.34156,11.83088,0,0,0.42693,0
28.2,474.47635,2.34984,11.86191,0,0,0.42811,0
28.3,476.14006,2.35828,11.9035,0,0,0.42957,0
28.4,477.70031,2.36641,11.94251,0,0,0.43105,0
28.5,479.14693,2.37547,11.97867,0,0,0.43251,0
28.6,480.5943,2.38266,12.01486,0,0,0.43386,0
28.7,482.30188,2.39203,12.05755,0,0,0.43541,0
28.8,483.64974,2.39984,12.09124,0,0,0.43673,0
28.9,485.40514,2.40844,12.13513,0,0,0.43846,0
29,486.76552,2.41672,12.16914,0,0,0.43964,0
29.1,488.71916,2.42531,12.21798,0,0,0.44128,0
29.2,489.95656,2.43359,12.24891,0,0,0.44252,0
29.3,491.23545,2.44109,12.28089,0,0,0.44389,0
29.4,492.98066,2.45047,12.32452,0,0,0.44525,0
29.5,494.48367,2.45812,12.36209,0,0,0.4468,0
29.6,496.23591,2.46719,12.4059,0,0,0.4481,0
29.7,497.37846,2.47469,12.43446,0,0,0.44939,0
29.8,498.90894,2.48344,12.47272,0,0,0.4511,0
29.9,500.46919,2.49172,12.51173,0,0,0.45243,0
30,502.06468,2.49953,12.55162,0,0,0.45396,0
30.1,503.43922,2.50828,12.58598,0,0,0.45523,0
30.2,504.9258,2.51656,12.62315,0,0,0.4567,0
30.3,506.47035,2.52547,12.66176,0,0,0.45817,0
30.4,507.86524,2.53312,12.69663,0,0,0.45938,0
30.5,509.44509,2.54187,12.73613,0,0,0.46094,0
30.6,510.94969,2.54984,12.77374,0,0,0.46247,0
30.7,512.49503,2.55828,12.81238,0,0,0.46391,0
30.8,513.84135,2.56656,12.84603,0,0,0.46529,0
30.9,515.37417,2575,12.88435,0,0,0.46664,0
31,516.9156,2.58391,12.92289,0,0,0.46794,0
31.1,518.38495,2.59125,12.95962,0,0,0.46939,0
31.2,519.76573,2.60031,12.99414,0,0,0.47096,0
31.3,521.28597,2.60828,13.03215,0,0,0.47228,0
31.4,522.91285,2.61687,13.07282,0,0,0.47381,0
31.5,524.20823,2625,13.10521,0,0,0.47512,0
31.6,525.73709,2.63328,13.14343,0,0,0.47651,0
31.7,527.24876,2.64172,13.18122,0,0,0.47808,0
31.8,528.82545,2.64969,13.22064,0,0,0.4795,0
31.9,530.17568,2.65828,13.25439,0,0,0.48096,0
32,531.7281,2.66641,13.2932,0,0,0.48229,0
32.1,533.19745,2.67547,13.32994,0,0,0.48368,0
32.2,534.54768,2.68312,13.36369,0,0,0.48507,0
32.3,536.38062,2.69187,13.40952,0,0,0.48656,0
32.4,537.43697,2.69984,13.43592,0,0,0.48782,0
32.5,539.05519,2.70797,13.47638,0,0,0.4895,0
32.6,540.47517,2.71672,13.51188,0,0,0.4908,0
32.7,541.70392,2.72469,13.5426,0,0,0.4921,0
32.8,543.44283,2.73406,13.58607,0,0,0.49382,0
32.9,544.71861,2.74156,13.61796,0,0,0.49491,0
33,546.20286,2.75031,13.65507,0,0,0.49642,0
33.1,547.54447,2.75812,13.68861,0,0,0.49773,0
33.2,549.13289,2.76656,13.72832,0,0,0.4996,0
33.3,550.55995,2.77484,13764,0,0,0.50066,0
33.4,552.35447,2.78328,13.80886,0,0,0.50233,0
33.5,553.64124,2.79187,13.84103,0,0,0.50346,0
33.6,555.0385,2.79953,13.87596,0,0,0.50496,0
33.7,556.57132,2.80875,13.91428,0,0,0.50662,0
33.8,557.62059,2.81625,13.94051,0,0,0.50749,0
33.9,559.2451,2.82531,13.98113,0,0,0.50956,0
34,560.88134,2.83312,14.02203,0,0,0.51073,0
34.1,562.20493,2.84172,14.05512,0,0,0.51218,0
34.2,563.83493,2.85,14.09587,0,0,0.51354,0
34.3,565.12714,2.85766,14.12818,0,0,0.51501,0
34.4,566.67645,2.86687,14.16691,0,0,0.51621,0
34.5,568.05955,2.87469,14.20149,0,0,0.51808,0
34.6,569.26794,2.88391,14.2317,0,0,0.51917,0
34.7,570.78903,2.89172,14.26973,0,0,0.52061,0
34.8,572.30694,2.90047,14.30767,0,0,0.52235,0
34.9,573.55608,2.90828,14.3389,0,0,0.52352,0
35,575.06459,2.91641,14.37661,0,0,0.52498,0
35.1,576.56686,2.92484,14.41417,0,0,0.52636,0
35.2,577.75723,2.93312,14.44393,0,0,0.52789,0
35.3,579.31277,2.94219,14.48282,0,0,0.52933,0
35.4,580.77662,2.94953,14.51942,0,0,0.5307,0
35.5,582.22166,2.95891,14.55554,0,0,0.53217,0
35.6,583.40733,2.96656,14.58518,0,0,0.53376,0
35.7,584.84999,2.97484,14.62125,0,0,0.53538,0
35.8,586.4847,2.98328,14.66212,0,0,0.53643,0
35.9,587.89528,2.99141,14.69738,0,0,0.53786,0
36,589.07387,3.00047,14.72685,0,0,0.53932,0
36.1,590.46876,3.00766,14.76172,0,0,0.5406,0
36.2,591.89498,3.01703,14.79737,0,0,0.54191,0
36.3,593.09555,3.02484,14.82739,0,0,0.54339,0
36.4,594.77803,3.03359,14.86945,0,0,0.54525,0
36.5,596.01618,3.04156,14.9004,0,0,0.54642,0
36.6,597.54429,3.05031,14.93861,0,0,0.54802,0
36.7,598.76991,3.05844,14.96925,0,0,0.54949,0
36.8,600.24634,3.06609,15.00616,0,0,0.55068,0
36.9,601.55974,3.07531,15.03899,0,0,0.55196,0
37,602.85744,3.08297,15.07144,0,0,0.55352,0
37.1,604.49527,3.09219,15.11238,0,0,0.55524,0
37.2,605.5587,3.09969,15.13897,0,0,0.5563,0
37.3,607.1487,3.10859,15.17872,0,0,0.55775,0
37.4,608.59141,3.11687,15.21479,0,0,0.55918,0
37.5,609.83035,3.12453,15.24576,0,0,0.56061,0
37.6,611.04107,3.13328,15.27603,0,0,0.56223,0
37.7,612.40932,3.14141,15.31023,0,0,0.5634,0
37.8,613.57617,3.15031,15.3394,0,0,0.56512,0
37.9,614.95071,3.15797,15.37377,0,0,0.56625,0
38,616.45764,3.16687,15.41144,0,0,0.56805,0
38.1,617.86352,3.17484,15.44659,0,0,0.56913,0
38.2,619.5805,3.18312,15.48951,0,0,0.57068,0
38.3,620.80296,3.19156,15.52007,0,0,0.57212,0
38.4,621.92124,3.2,15.54803,0,0,0.57355,0
38.5,623.30514,3.20891,15.58263,0,0,0.57506,0
38.6,624.47749,3.21625,15.61194,0,0,0.57635,0
38.7,625.87867,3.22531,15.64697,0,0,0.57782,0
38.8,627.27826,3.23328,15.68196,0,0,0.57934,0
38.9,628.74993,3.24187,15.71875,0,0,0.58086,0
39,629.73187,3.25,15.7433,0,0,0.58194,0
39.1,631.04681,3.25828,15.77617,0,0,0.58357,0
39.2,632.58824,3.26672,15.81471,0,0,0.58483,0
39.3,633.78881,3.27469,15.84472,0,0,0.58643,0
39.4,635.09434,3.28312,15.87736,0,0,0.58773,0
39.5,636.46026,3.29141,15.91151,0,0,0.58924,0
39.6,637.91079,3.30047,15.94777,0,0,0.59073,0
39.7,639.05492,3.30812,15.97637,0,0,0.59213,0
39.8,640.34793,3.31687,16.0087,0,0,0.59337,0
39.9,641.67385,3.32484,16.04185,0,0,0.5948,0
40,643.02408,3.33297,16.0756,0,0,0.59642,0
40.1,644.28342,3.34172,16.10709,0,0,0.59796,0
40.2,645.7896,3.34984,16.14474,0,0,0.59922,0
40.3,646.72055,3.35906,16.16801,0,0,0.60073,0
40.4,648.15935,3.36656,16.20398,0,0,0.60201,0
40.5,649.38576,3.37547,16.23464,0,0,0.60344,0
40.6,650.86214,3.38328,16.27155,0,0,0.60489,0
40.7,652.08855,3.39156,16.30221,0,0,0.6067,0
40.8,653.23031,3.39984,16.33076,0,0,0.60786,0
40.9,654.61346,3.40812,16.36534,0,0,0.60939,0
41,655.99186,3.41672,16.3998,0,0,0.61062,0
41.1,657.11173,3.42453,16.42779,0,0,0.61205,0
41.2,658.73228,3.43375,16.46831,0,0,0.61367,0
41.3,659.64055,3.44125,16.49101,0,0,0.61491,0
41.4,660.97979,3.45031,16.52449,0,0,0.6165,0
41.5,662.19368,3.45828,16.55484,0,0,0.61771,0
41.6,663.58778,3.46687,16.58969,0,0,0.61934,0
41.7,664.62141,3475,16.61554,0,0,0.62065,0
41.8,666.01159,3.48266,16.65029,0,0,0.62212,0
41.9,667.43549,3.49187,16.68589,0,0,0.6236,0
42,668.41347,3.49969,16.71034,0,0,0.62519,0
42.1,669.71197,3.50891,16.7428,0,0,0.62657,0
42.2,670.95566,3.51672,16.77389,0,0,0.6278,0
42.3,672.48219,3.52531,16.81206,0,0,0.62954,0
42.4,673.54324,3.53328,16.83858,0,0,0.63073,0
42.5,674.70539,3.54125,16.86764,0,0,0.63233,0
42.6,675.79858,3.54984,16.89496,0,0,0.63367,0
42.7,677.04222,3.55812,16.92606,0,0,0.63515,0
42.8,678.24982,3.56719,16.95625,0,0,0.63672,0
42.9,679.54911,3.57453,16.98873,0,0,0.63764,0
43,681.12737,3.58406,17.02818,0,0,0.6394,0
43.1,682.0709,3.59156,17.05177,0,0,0.6409,0
43.2,683.22285,3.59969,17.08057,0,0,0.64255,0
43.3,684.48451,3.60828,17.11211,0,0,0.64375,0
43.4,685.84806,3.61641,17.1462,0,0,0.64553,0
43.5,686.88327,3.62547,17.17208,0,0,0.6468,0
43.6,688.17786,3.63266,17.20445,0,0,0.6482,0
43.7,689.31729,3.64203,17.23293,0,0,0.64961,0
43.8,690.33289,3.64984,17.25832,0,0,0.65112,0
43.9,691.9519,3.65844,17.2988,0,0,0.65279,0
44,692.68695,3.66672,17.31717,0,0,0.65397,0
44.1,694.12263,3.67531,17.35307,0,0,0.65572,0
44.2,695.21582,3.68359,17.3804,0,0,0.65679,0
44.3,696.37089,3.69125,17.40927,0,0,0.65805,0
44.4,697.59572,3.70031,17.43989,0,0,0.6598,0
44.5,698.95773,3.70812,17.47394,0,0,0.66111,0
44.6,699.93883,3.71719,17.49847,0,0,0.66263,0
44.7,701.02029,3.72469,17.52551,0,0,0.66399,0
44.8,702.2318,3.73344,17.5558,0,0,0.66581,0
44.9,703.32265,3.74172,17.58307,0,0,0.66704,0
45,704.75829,3.74953,17.61896,0,0,0.6685,0
45.1,705.45101,3.75828,17.63627,0,0,0.66979,0
45.2,706.78322,3.76641,17.66958,0,0,0.67122,0
45.3,708.03473,3.77547,17.70087,0,0,0.67287,0
45.4,709.14435,3.78297,17.72861,0,0,0.67416,0
45.5,710.41309,3.79187,17.76033,0,0,0.67581,0
45.6,711.43103,3.79984,17.78578,0,0,0.67707,0
45.7,712.72482,3.80828,17.81812,0,0,0.67869,0
45.8,713.61586,3.81656,17.8404,0,0,0.68005,0
45.9,714.87986,3825,17872,0,0,0.68153,0
46,716.14077,3.83391,17.90352,0,0,0.68288,0
46.1,716.96751,3.84125,17.92419,0,0,0.68457,0
46.2,718.34205,3.85031,17.95855,0,0,0.68587,0
46.3,719.22913,3.85828,17.98073,0,0,0.68755,0
46.4,720.56446,3.86687,18.01411,0,0,0.68904,0
46.5,721.49229,3875,18.03731,0,0,0.69013,0
