Tiempo,Carga,Extension_de_traccion,Esfuerzo_de_traccion,Deformacion_dos,Deformacion_media,Desplazamiento_Deformacion_uno,Desplazamiento_Deformacion_dos
14,286.1792,1.16656,7.15448,0,0,0.23396,0
14.1,288.53014,1.17531,7.21325,0,0,0.23563,0
14.2,290.43127,1.18359,7.26078,0,0,0.23691,0
14.3,292.43897,1.19125,7.31097,0,0,0.2383,0
14.4,294.73898,1.20031,7.36847,0,0,0.23993,0
14.5,296.57662,1.20812,7.41442,0,0,0.24121,0
14.6,298.87115,1.21719,7.47178,0,0,0.24263,0
14.7,300.39612,1.22469,7.5099,0,0,0.24407,0
14.8,302.65774,1.23359,7.56644,0,0,0.2455,0
14.9,304.64272,1.24187,7.61607,0,0,0.24694,0
15,306.83458,1.24953,7.67086,0,0,0.24858,0
15.1,308.82976,1.25828,7.72074,0,0,0.24974,0
15.2,310.71755,1.26656,7.76794,0,0,0.25119,0
15.3,312.79891,1.27531,7.81997,0,0,0.25269,0
15.4,314.82622,1.28297,7.87066,0,0,0.25406,0
15.5,316.73361,1.29187,7.91834,0,0,0.25557,0
15.6,318.61672,1.29984,7.96542,0,0,0.25682,0
15.7,321.05229,1.30828,8.02631,0,0,0.2586,0
15.8,322.81002,1.31656,8.07025,0,0,0.25978,0
15.9,324.55286,1.32516,8.11382,0,0,0.26065,0
16,326.09429,1.33406,8.15236,0,0,0.26182,0
16.1,327.97111,1.34109,8.19928,0,0,0.26326,0
16.2,330.0909,1.35031,8.25227,0,0,0.26502,0
16.3,332.1456,1.35828,8.30364,0,0,0.26634,0
16.4,334.21288,1.36687,8.35532,0,0,0.26809,0
16.5,335.96903,1375,8.39923,0,0,0.2694,0
16.6,338.28942,1.38328,8.45724,0,0,0.27103,0
16.7,340.24303,1.39172,8.50608,0,0,0.27208,0
16.8,342.20216,1.39969,8.55505,0,0,0.27378,0
16.9,344.11582,1.40812,8.6029,0,0,0.27519,0
17,345.96524,1.41656,8.64913,0,0,0.27662,0
17.1,348.27779,1.42547,8.70694,0,0,0.27822,0
17.2,350.01356,1.43312,8.75034,0,0,0.27934,0
17.3,352.26264,1.44187,8.80657,0,0,0.28111,0
17.4,353.9467,1.44984,8.84867,0,0,0.28244,0
17.5,356.31096,1.45797,8.90777,0,0,0.28402,0
17.6,358.13372,1.46672,8.95334,0,0,0.28558,0
17.7,360.10381,1.47469,9.00259,0,0,0.28692,0
17.8,362.18048,1.48406,9.05451,0,0,0.28841,0
17.9,364.09257,1.49156,9.10231,0,0,0.28974,0
18,366.10968,1.50031,9.15274,0,0,0.29122,0
18.1,368.2459,1.50828,9.20615,0,0,0.29279,0
18.2,370.15409,1.51656,9.25385,0,0,0.29432,0
18.3,372.05913,1525,9.30148,0,0,0.29572,0
18.4,373.89209,1.53328,9.3473,0,0,0.29703,0
18.5,375.8081,1.54172,9.3952,0,0,0.29828,0
18.6,377.82756,1.54953,9.44569,0,0,0.29979,0
18.7,380.07898,1.55875,9.50197,0,0,0.30138,0
18.8,381.7654,1.56625,9.54414,0,0,0.30259,0
18.9,383.74411,1.57531,9.5936,0,0,0.30443,0
19,385.48145,1.58312,9.63704,0,0,0.30566,0
19.1,387.81594,1.59187,9.6954,0,0,0.30726,0
19.2,389.45298,1.6,9.73632,0,0,0.30852,0
19.3,391.4881,1.60781,9.7872,0,0,0.30974,0
19.4,393.72775,1.61687,9.84319,0,0,0.31141,0
19.5,395.45102,1.62469,9.88628,0,0,313,0
19.6,397.46421,1.63391,9.93661,0,0,0.31434,0
19.7,399.36532,1.64172,9.98413,0,0,0.3159,0
19.8,401.51095,1.65047,10.03777,0,0,0.3176,0
19.9,403.42384,1.65828,10.0856,0,0,0.31864,0
20,405.37589,1.66641,10.1344,0,0,0.32027,0
20.1,407.2167,1.67484,10.18042,0,0,0.32179,0
20.2,409.27376,1.68312,10.23184,0,0,0.32321,0
20.3,411.26502,1.69219,10.28163,0,0,0.32452,0
20.4,412.95537,1.69953,10.32388,0,0,0.32554,0
20.5,415.10961,1.70891,10.37774,0,0,0.32744,0
20.6,416.86185,1.71656,10.42155,0,0,0.32892,0
20.7,418.95024,1.72484,10.47376,0,0,0.33057,0
20.8,420.66253,1.73328,10.51656,0,0,0.33189,0
20.9,422.74152,1.74125,10.56854,0,0,0.33354,0
21,424.4436,1.75047,10.61109,0,0,335,0
21.1,426.1794,1.75766,10.65448,0,0,0.33604,0
21.2,428.24117,1.76703,10.70603,0,0,0.33776,0
21.3,430.20579,1.77484,10.75515,0,0,0.33885,0
21.4,432.25973,1.78359,10.80649,0,0,0.34054,0
21.5,434.00018,1.79156,10.85,0,0,0.34172,0
21.6,436.03769,1.80031,10.90094,0,0,0.34315,0
21.7,438.1543,1.80859,10.95386,0,0,0.34463,0
21.8,439.52726,1.81609,10.98818,0,0,0.34598,0
21.9,441.86409,1.82531,11.0466,0,0,0.34769,0
22,443.5129,1.83297,11.08782,0,0,0.34901,0
22.1,445.61387,1.84219,11.14035,0,0,0.35045,0
22.2,447.48834,1.84969,11.18721,0,0,0.35185,0
22.3,449.61125,1.85844,11.24028,0,0,0.35345,0
22.4,451.08763,1.86687,11.27719,0,0,0.3548,0
22.5,453.23092,1.87453,11.33077,0,0,0.35617,0
22.6,454.9244,1.88328,11.37311,0,0,0.35749,0
22.7,457.01987,1.89156,11.4255,0,0,0.35892,0
22.8,458.90999,1.90031,11.47275,0,0,0.36055,0
22.9,460.4632,1.90797,11.51158,0,0,0.36179,0
23,462.6825,1.91687,11.56706,0,0,0.3633,0
23.1,464.41592,1.92484,11.6104,0,0,0.36448,0
23.2,466.45966,1.93312,11.66149,0,0,0.36627,0
23.3,468.23854,1.94156,11.70596,0,0,0.36765,0
23.4,470.41476,1.95,11.76037,0,0,0.36926,0
23.5,471.99144,1.95906,11.79979,0,0,0.37038,0
23.6,474.01325,1.96625,11.85033,0,0,0.37175,0
23.7,475.96847,1.97531,11.89921,0,0,0.37338,0
23.8,477.51693,1.98328,11.93792,0,0,0.37481,0
23.9,479.65553,1.99187,11.99139,0,0,0.37607,0
24,481.34583,2,12.03365,0,0,0.37758,0
24.1,483.48755,2.00828,12.08719,0,0,0.37905,0
24.2,485.25156,2.01672,12.13129,0,0,0.38052,0
24.3,487.13386,2.02469,12.17835,0,0,0.38192,0
24.4,488.76619,2.03312,12.21915,0,0,0.38341,0
24.5,490.87969,2.04156,12.27199,0,0,0.38484,0
24.6,492.66485,2.05047,12.31662,0,0,0.38622,0
24.7,494.51035,2.05812,12.36276,0,0,0.38769,0
24.8,496.51884,2.06687,12.41297,0,0,0.38932,0
24.9,498.17702,2.07484,12.45443,0,0,0.39054,0
25,500.26621,2.08297,12.50665,0,0,0.39192,0
25.1,501.90403,2.09172,12.5476,0,0,0.39333,0
25.2,503.88668,2.09969,12.59717,0,0,0.39474,0
25.3,505.71808,2.10906,12.64295,0,0,0.39643,0
25.4,507.33788,2.11656,12.68345,0,0,0.39773,0
25.5,509.39415,2.12547,12.73485,0,0,0.39917,0
25.6,511.11346,2.13328,12.77784,0,0,0.40054,0
25.7,513.3782,2.14156,12.83446,0,0,0.4021,0
25.8,514.78487,2.14984,12.86962,0,0,0.40351,0
25.9,516.87723,2.15828,12.92193,0,0,0.40494,0
26,518.48292,2.16672,12.96207,0,0,0.40637,0
26.1,520.35819,2.17437,13.00896,0,0,0.40777,0
26.2,522.3698,2.18391,13.05925,0,0,0.40942,0
26.3,524.00841,2.19141,13.10021,0,0,0.41058,0
26.4,525.94012,2.20031,13.1485,0,0,0.41231,0
26.5,527.62493,2.20812,13.19062,0,0,0.41369,0
26.6,529.59975,2.21672,13.23999,0,0,0.41508,0
26.7,531.25243,2225,13.28131,0,0,0.41635,0
26.8,533.1371,2.23266,13.32843,0,0,0.41794,0
26.9,534.86191,2.24187,13.37155,0,0,0.41935,0
27,536.80851,2.24969,13.42021,0,0,0.42093,0
27.1,538.69868,2.25875,13.46747,0,0,0.42224,0
27.2,540.34432,2.26672,13.50861,0,0,0.42377,0
27.3,542.29014,2.27547,13.55725,0,0,0.42535,0
27.4,544.05099,2.28328,13.60127,0,0,0.42669,0
27.5,545.7656,2.29141,13.64414,0,0,0.42812,0
27.6,547.64319,2.29984,13.69108,0,0,0.42941,0
27.7,549.48712,2.30812,13.73718,0,0,0.43096,0
27.8,551.18059,2.31719,13.77951,0,0,0.43235,0
27.9,552.87876,2.32453,13.82197,0,0,0.43374,0
28,554.90448,2.33391,13.87261,0,0,0.43546,0
28.1,556.5329,2.34156,13.91332,0,0,0.43663,0
28.2,558.43876,2.34984,13.96097,0,0,0.43822,0
28.3,560.17372,2.35828,14.00434,0,0,0.43955,0
28.4,562.07646,2.36641,14.05191,0,0,0.44121,0
28.5,563.85454,2.37547,14.09636,0,0,0.44256,0
28.6,565.29329,2.38266,14.13233,0,0,0.44362,0
28.7,567.22499,2.39187,14.18062,0,0,0.44533,0
28.8,569.14962,2.39984,14.22874,0,0,0.44673,0
28.9,571.01157,2.40859,14.27529,0,0,0.44842,0
29,572.56636,2.41672,14.31416,0,0,0.44976,0
29.1,574.58738,2.42531,14.36468,0,0,0.45127,0
29.2,576.36783,2.43359,14.4092,0,0,0.45266,0
29.3,577.91476,2.44109,14.44787,0,0,0.45411,0
29.4,579.86523,2.45047,14.49663,0,0,0.45549,0
29.5,581.49365,2.45812,14.53734,0,0,0.45702,0
29.6,583.49902,2.46719,14.58748,0,0,0.45852,0
29.7,584.96129,2.47469,14.62403,0,0,0.45988,0
29.8,587.00191,2.48344,14.67505,0,0,0.46138,0
29.9,588.46814,2.49172,14.7117,0,0,0.46288,0
30,590.30186,2.49953,14.75755,0,0,0.46437,0
30.1,592.0494,2.50828,14.80124,0,0,0.46563,0
30.2,593.85649,2.51656,14.84641,0,0,0.4671,0
30.3,595.44337,2.52531,14.88608,0,0,0.46868,0
30.4,597.19402,2.53297,14.92985,0,0,0.46984,0
30.5,599.19548,2.54187,14.97989,0,0,0.47128,0
30.6,600.68048,2.54984,15.01701,0,0,0.47295,0
30.7,602.42959,2.55828,15.06074,0,0,0.47462,0
30.8,604.2751,2.56656,15.10688,0,0,0.47585,0
30.9,606.00382,2575,15.1501,0,0,0.47737,0
31,607.40495,2.58406,15.18512,0,0,0.47866,0
31.1,609.31705,2.59109,15.23293,0,0,0.48012,0
31.2,611.15786,2.60016,15.27895,0,0,0.48156,0
31.3,612.59507,2.60828,15.31488,0,0,0.48289,0
31.4,614.44761,2.61687,15.36119,0,0,0.4846,0
31.5,616.09093,2625,15.40227,0,0,0.4861,0
31.6,618.0861,2.63328,15.45215,0,0,0.48769,0
31.7,619.51233,2.64172,15.48781,0,0,0.48899,0
31.8,621.20263,2.64969,15.53007,0,0,0.49031,0
31.9,622.9267,2.65828,15.57317,0,0,0.49177,0
32,624.36075,2.66656,15.60902,0,0,0.49324,0
32.1,626.27522,2.67547,15.65688,0,0,0.49488,0
32.2,627.63249,2.68312,15.69081,0,0,0.49621,0
32.3,629.7546,2.69187,15.74387,0,0,0.49767,0
32.4,631.38693,2.69984,15.78467,0,0,0.49896,0
32.5,632.98638,2.70797,15.82466,0,0,0.50071,0
32.6,634.83813,2.71672,15.87095,0,0,0.50214,0
32.7,636.44615,2.72484,15.91115,0,0,0.50336,0
32.8,638.13101,2.73406,15.95327,0,0,0.50483,0
32.9,639.58154,2.74156,15.98954,0,0,0.50624,0
33,641.57513,2.75031,16.03938,0,0,0.50799,0
33.1,643.10636,2.75812,16.07766,0,0,0.5094,0
33.2,645.06237,2.76656,16.12656,0,0,0.51105,0
33.3,646.32325,2.77484,16.15808,0,0,0.51229,0
33.4,647.21503,2.78328,16.18038,0,0,0.51267,0
33.5,648.74161,2.79172,16.21854,0,0,0.51442,0
33.6,650.58395,2.79953,16.2646,0,0,0.51578,0
33.7,652.2249,2.80891,16.30562,0,0,0.51728,0
33.8,653.87059,2.81625,16.34677,0,0,0.5187,0
33.9,655.23568,2.82531,16.38089,0,0,0.52044,0
34,657.04589,2.83312,16.42615,0,0,0.52181,0
34.1,658.73703,2.84172,16.46843,0,0,0.52349,0
34.2,660.57704,2.85,16.51443,0,0,0.52468,0
34.3,662.0252,2.85766,16.55063,0,0,0.52615,0
34.4,663.72808,2.86687,16.5932,0,0,0.52775,0
34.5,665.28204,2.87484,16.63205,0,0,0.52929,0
34.6,666.93788,2.88391,16.67345,0,0,0.53066,0
34.7,668.6768,2.89172,16.71692,0,0,0.53224,0
34.8,670.55365,2.90047,16.76384,0,0,0.53377,0
34.9,671.89131,2.90828,16.79728,0,0,0.53508,0
35,673.70548,2.91641,16.84264,0,0,0.53678,0
35.1,675.26181,2925,16.88155,0,0,0.53802,0
35.2,676.90117,2.93312,16.92253,0,0,0.53973,0
35.3,678.62524,2.94219,16.96563,0,0,0.54092,0
35.4,680.00364,2.94953,17.00009,0,0,0.54238,0
35.5,681.73553,2.95891,17.04339,0,0,0.54411,0
35.6,683.34122,2.96641,17.08353,0,0,0.54555,0
35.7,685.23139,2.97484,17.13078,0,0,0.54715,0
35.8,686.3418,2.98328,17.15854,0,0,0.54834,0
35.9,688.12696,2.99141,17.20317,0,0,0.55004,0
36,689.8839,3.00047,17.2471,0,0,0.55161,0
36.1,691.18161,3.00766,17.27954,0,0,0.55297,0
36.2,692.93464,3.01703,17.32337,0,0,0.5543,0
36.3,694.46978,3.02484,17.36174,0,0,556,0
36.4,696.32232,3.03344,17.40806,0,0,0.55757,0
36.5,697.60908,3.04156,17.44023,0,0,0.55875,0
36.6,699.37697,3.05031,17.48442,0,0,0.56043,0
36.7,700.88473,3.05859,17.52212,0,0,0.56176,0
36.8,702.30784,3.06609,17.5577,0,0,0.56327,0
36.9,703.98562,3.07531,17.59964,0,0,0.56487,0
37,705.7786,3.08297,17.64446,0,0,0.56634,0
37.1,707.25344,3.09219,17.68134,0,0,0.56767,0
37.2,708.37168,3.09969,17.70929,0,0,0.56935,0
37.3,710.26497,3.10844,17.75662,0,0,0.57085,0
37.4,712.04463,3.11672,17.80112,0,0,0.57229,0
37.5,713.36669,3.12453,17.83417,0,0,0.57382,0
37.6,714.88144,3.13328,17.87204,0,0,0.57547,0
37.7,716.44955,3.14156,17.91124,0,0,0.57693,0
37.8,718.17199,3.15031,17.9543,0,0,0.57828,0
37.9,719.27458,3.15797,17.98186,0,0,0.57956,0
38,720.96414,3.16687,18.0241,0,0,0.58111,0
38.1,722.61137,3.17484,18.06528,0,0,0.58274,0
38.2,724.43569,3.18312,18.11089,0,0,0.58417,0
38.3,725.57353,3.19141,18.13934,0,0,0.58551,0
38.4,727.39315,3.2,18.18483,0,0,0.58712,0
38.5,728.76611,3.20891,18.21915,0,0,0.58849,0
38.6,730.36086,3.21625,18.25902,0,0,0.59027,0
38.7,731.75416,3.22531,18.29385,0,0,0.59171,0
38.8,733.55264,3.23328,18.33882,0,0,0.59313,0
38.9,734.94441,3.24187,18.37361,0,0,0.59477,0
39,736.21939,3.25,18.40549,0,0,0.59616,0
39.1,737.99435,3.25828,18.44986,0,0,0.59752,0
39.2,739.26779,3.26672,18.4817,0,0,0.59911,0
39.3,740.91582,3.27469,18.5229,0,0,0.60058,0
39.4,742.34908,3.28312,18.55873,0,0,0.60221,0
39.5,744117,3.29156,18.60292,0,0,0.60349,0
39.6,745.56046,3.30047,18.63901,0,0,0.6051,0
39.7,746.65835,3.30812,18.66646,0,0,0.60646,0
39.8,748.45059,3.31687,18.71127,0,0,0.60811,0
39.9,749.82275,3.32484,18.74557,0,0,0.60943,0
40,751.28344,3.33297,18.78209,0,0,0.61078,0
40.1,752.65639,3.34172,18.81641,0,0,0.61247,0
40.2,754.09361,3.34969,18.85234,0,0,0.61373,0
40.3,755.76436,3.35906,18.89411,0,0,0.61529,0
40.4,757.08949,3.36656,18.92724,0,0,0.61685,0
40.5,758.52671,3.37531,18.96317,0,0,0.61855,0
40.6,760.15121,3.38328,19.00378,0,0,0.61988,0
40.7,761.61036,3.39156,19.04026,0,0,0.62141,0
40.8,762.8642,3.4,19.07161,0,0,0.62285,0
40.9,764.48089,3.40828,19.11202,0,0,0.62447,0
41,765.80211,3.41672,19.14505,0,0,0.62607,0
41.1,767.18992,3.42437,19.17975,0,0,0.62729,0
41.2,768.73684,3.43375,19.21842,0,0,0.62922,0
41.3,769.9084,3.44125,19.24771,0,0,0.63051,0
41.4,771.66846,3.45031,19.29171,0,0,632,0
41.5,773.03518,3.45828,19.32588,0,0,0.63353,0
41.6,774.45437,3.46687,19.36136,0,0,0.63511,0
41.7,775.79594,3475,19.3949,0,0,0.63628,0
41.8,776.96671,3.48266,19.42417,0,0,0.6381,0
41.9,778.62493,3.49187,19.46562,0,0,0.6396,0
42,779.93362,3.49984,19.49834,0,0,0.6411,0
42.1,781.6419,3.50891,19.54105,0,0,0.6427,0
42.2,782.61523,3.51672,19.56538,0,0,0.64432,0
42.3,784.5493,3.52531,19.61373,0,0,0.64588,0
42.4,785.69492,3.53328,19.64237,0,0,0.64718,0
42.5,787.24427,3.54125,19.68111,0,0,0.64885,0
42.6,788.46673,3.55,19.71167,0,0,0.65023,0
42.7,790.01524,3.55812,19.75038,0,0,0.65186,0
42.8,791.21264,3.56719,19.78032,0,0,0.65334,0
42.9,792.48296,3.57453,19.81207,0,0,0.65465,0
43,794.24381,3.58391,19.85609,0,0,0.65638,0
43.1,795.20531,3.59141,19.88013,0,0,0.65785,0
43.2,797.01869,3.59984,19.92547,0,0,0.65952,0
43.3,797.95904,3.60828,19.94898,0,0,0.66104,0
43.4,799.61726,3.61641,19.99043,0,0,0.66253,0
43.5,800.74174,3.62547,20.01854,0,0,0.66412,0
43.6,802.04345,3.63266,20.05109,0,0,0.6655,0
43.7,803.61702,3.64203,20.09043,0,0,0.6671,0
43.8,804.89116,3.64984,20.12228,0,0,0.66859,0
43.9,806.27119,3.65844,20.15678,0,0,0.67038,0
44,807.34007,3.66672,20.1835,0,0,0.67181,0
44.1,808.9019,3.67531,20.22255,0,0,0.6736,0
44.2,810.02098,3.68359,20.25052,0,0,0.67488,0
44.3,811.25367,3.69125,20.28134,0,0,0.6764,0
44.4,812.97141,3.70031,20.32429,0,0,0.67817,0
44.5,813.94939,3.70797,20.34873,0,0,0.67957,0
44.6,815.44304,3.71719,20.38608,0,0,0.68117,0
44.7,816.75798,3.72469,20.41895,0,0,0.68263,0
44.8,818.15133,3.73344,20.45378,0,0,0.68429,0
44.9,819.22878,3.74187,20.48072,0,0,0.68586,0
45,820.50227,3.74953,20.51256,0,0,0.6873,0
45.1,821.91518,3.75828,20.54788,0,0,0.68901,0
45.2,823.25833,3.76641,20.58146,0,0,0.69051,0
45.3,824.68614,3.77531,20.61715,0,0,0.69206,0
45.4,825.6508,3.78312,20.64127,0,0,0.69347,0
45.5,827.06921,3.79187,20.67673,0,0,0.69514,0
45.6,828.45623,3.79984,20.7114,0,0,0.69678,0
45.7,829.53377,3.80828,20.73834,0,0,0.69831,0
45.8,830.70928,3.81656,20.76773,0,0,0.6996,0
45.9,832.11279,3825,20.80282,0,0,0.70146,0
46,833.01393,3.83391,20.82535,0,0,0.70291,0
46.1,834.11969,3.84125,20.85299,0,0,0.70386,0
46.2,835.18,3.85016,20.8795,0,0,0.70541,0
46.3,836.41652,3.85828,20.91041,0,0,0.70708,0
46.4,837.88671,3.86687,20.94717,0,0,0.70875,0
46.5,838.73691,3875,20.96842,0,0,0.71022,0
